#{"t_start": 1764996021.9306874, "env_id": "None"}
r,l,t
53.05,10,29.07841
53.05,10,29.094335
53.05,10,29.094335
53.05,10,29.094335
53.05,10,29.094335
53.05,10,29.094335
53.05,10,29.094335
53.05,10,29.11046
53.05,10,29.11046
53.045,11,29.11046
53.05,10,29.11046
53.05,10,29.11046
53.05,10,29.126834
53.045,11,29.130946
53.05,10,29.133927
53.05,10,29.135936
53.05,10,29.138937
53.05,10,29.142276
53.05,10,29.145264
53.05,10,29.148278
53.05,10,29.150263
53.05,10,29.153275
53.045,11,29.156262
53.05,10,29.156262
53.05,10,29.248162
53.05,10,29.251286
53.05,10,29.254284
53.05,10,29.257285
53.05,10,29.260307
53.05,10,29.263308
53.05,10,29.265308
53.05,10,29.265308
53.05,10,29.265308
53.05,10,29.274896
53.05,10,29.278642
53.05,10,29.281488
53.05,10,29.281488
53.05,10,29.281488
53.05,10,29.281488
53.05,10,29.281488
53.05,10,29.281488
53.05,10,29.297236
53.05,10,29.297236
53.045,11,29.297236
53.05,10,29.297236
53.05,10,29.297236
53.05,10,29.313399
53.05,10,29.313399
53.045,11,29.313399
53.045,11,29.313399
53.05,10,29.313399
53.045,11,29.32956
53.05,10,29.32956
53.045,11,29.32956
53.05,10,29.32956
53.05,10,29.32956
53.045,11,29.32956
53.05,10,29.345793
53.045,11,29.345793
53.05,10,29.345793
53.05,10,29.345793
53.045,11,29.345793
53.05,10,29.363279
53.05,10,29.366288
53.05,10,29.369392
53.05,10,29.371395
53.045,11,29.375124
53.045,11,29.375124
53.05,10,29.375124
53.045,11,29.375124
53.05,10,29.375124
53.05,10,29.375124
53.05,10,29.393854
53.05,10,29.393854
53.05,10,29.393854
53.05,10,29.393854
53.05,10,29.393854
53.05,10,29.408655
53.05,10,29.41202
53.05,10,29.415403
53.05,10,29.417662
53.05,10,29.417662
53.05,10,29.424241
53.05,10,29.426927
53.05,10,29.428932
53.05,10,29.428932
53.045,11,29.428932
53.05,10,29.428932
53.05,10,29.443293
53.05,10,29.446295
53.045,11,29.449296
53.05,10,29.451295
53.045,11,29.454303
53.05,10,29.457189
53.05,10,29.460639
53.045,11,29.463645
53.05,10,29.466647
53.05,10,29.469626
53.05,10,29.473233
53.05,10,29.475354
53.05,10,29.478344
53.05,10,29.481351
53.05,10,29.484352
53.05,10,29.485352
53.05,10,29.485352
53.05,10,29.485352
53.05,10,29.485352
53.05,10,29.485352
53.045,11,29.503302
53.05,10,29.505307
53.05,10,29.505307
53.05,10,29.505307
53.05,10,29.505307
53.05,10,29.517085
53.05,10,29.517085
53.05,10,29.517085
53.045,11,29.517085
53.05,10,29.517085
53.05,10,29.517085
53.05,10,29.532885
53.05,10,29.532885
53.05,10,29.532885
53.05,10,29.532885
53.04,12,29.532885
53.045,11,29.625301
53.045,11,29.625301
53.05,10,29.625301
53.045,11,29.641093
53.05,10,29.641093
53.05,10,29.641093
53.05,10,29.641093
53.045,11,29.641093
53.05,10,29.657022
53.05,10,29.657022
53.05,10,29.657022
53.05,10,29.657022
53.05,10,29.657022
53.05,10,29.672936
53.05,10,29.673441
53.05,10,29.673441
53.05,10,29.673441
53.05,10,29.673441
53.04,12,29.673441
53.05,10,29.690511
53.05,10,29.693511
53.05,10,29.6965
53.05,10,29.699512
53.045,11,29.702497
53.045,11,29.706544
53.04,12,29.710503
53.05,10,29.712505
53.045,11,29.715505
53.045,11,29.719578
53.05,10,29.722694
53.05,10,29.725692
53.05,10,29.72869
53.05,10,29.731688
53.05,10,29.734689
53.05,10,29.73769
53.05,10,29.740581
53.05,10,29.743688
53.05,10,29.746683
53.05,10,29.749681
53.045,11,29.75269
53.045,11,29.755682
53.045,11,29.756692
53.05,10,29.756692
53.05,10,29.756692
53.05,10,29.756692
53.05,10,29.756692
53.05,10,29.773744
53.05,10,29.773744
53.05,10,29.773744
53.05,10,29.773744
53.05,10,29.773744
53.05,10,29.773744
53.05,10,29.788867
53.05,10,29.788867
53.05,10,29.788867
53.05,10,29.788867
53.05,10,29.788867
53.05,10,29.804914
53.05,10,29.804914
53.045,11,29.804914
53.05,10,29.804914
53.05,10,29.804914
53.05,10,29.820758
53.05,10,29.820758
53.05,10,29.820758
53.05,10,29.820758
53.05,10,29.820758
53.05,10,29.820758
53.05,10,29.836713
53.05,10,29.836713
53.05,10,29.836713
53.05,10,29.836713
53.05,10,29.836713
53.05,10,29.852669
53.05,10,29.852669
53.05,10,29.852669
53.045,11,29.852669
53.05,10,29.852669
53.05,10,29.868776
53.05,10,29.868776
53.05,10,29.874121
53.05,10,29.874121
53.05,10,29.874121
53.045,11,29.874121
53.05,10,29.884746
53.05,10,29.884746
53.05,10,29.884746
53.05,10,29.884746
53.05,10,29.884746
53.045,11,29.900958
53.045,11,29.905071
53.05,10,29.906057
53.05,10,29.906057
53.05,10,29.906057
53.05,10,29.906057
53.045,11,29.906057
53.05,10,29.921954
53.05,10,29.921954
53.05,10,29.921954
53.05,10,29.921954
53.05,10,29.921954
53.05,10,30.019054
53.05,10,30.021061
53.05,10,30.022808
53.045,11,30.022808
53.045,11,30.022808
53.05,10,30.022808
53.045,11,30.022808
53.05,10,30.038692
53.05,10,30.038692
53.05,10,30.038692
53.05,10,30.038692
53.05,10,30.038692
53.05,10,30.054554
53.05,10,30.054554
53.045,11,30.054554
53.05,10,30.054554
53.05,10,30.054554
53.045,11,30.054554
53.05,10,30.070412
53.05,10,30.074453
53.05,10,30.074453
53.04,12,30.074453
53.05,10,30.074453
53.05,10,30.086591
53.05,10,30.086591
53.045,11,30.086591
53.05,10,30.086591
53.05,10,30.086591
53.05,10,30.102742
53.05,10,30.102742
53.05,10,30.102742
53.05,10,30.102742
53.05,10,30.102742
53.05,10,30.102742
53.05,10,30.120604
53.05,10,30.122611
53.045,11,30.126623
53.05,10,30.128629
53.05,10,30.130635
53.05,10,30.134388
53.045,11,30.134388
53.05,10,30.134388
53.05,10,30.134388
53.045,11,30.134388
53.05,10,30.150377
53.05,10,30.150377
53.05,10,30.150377
53.05,10,30.150377
53.04,12,30.150377
53.05,10,30.150377
53.05,10,30.166762
53.05,10,30.166762
53.05,10,30.166762
53.05,10,30.174802
53.05,10,30.174802
53.045,11,30.18192
53.05,10,30.18192
53.05,10,30.18192
52.61,98,30.216222
53.05,10,30.219217
53.05,10,30.223107
53.05,10,30.226228
53.05,10,30.229236
53.05,10,30.23123
53.05,10,30.234226
53.05,10,30.237235
53.05,10,30.240766
53.05,10,30.24377
53.05,10,30.246763
53.05,10,30.249764
53.05,10,30.250771
53.05,10,30.250771
53.05,10,30.250771
53.05,10,30.250771
53.05,10,30.250771
53.05,10,30.267
53.05,10,30.267
53.05,10,30.267
53.05,10,30.275149
53.05,10,30.275149
53.05,10,30.275149
53.05,10,30.282809
53.05,10,30.282809
53.05,10,30.282809
53.05,10,30.282809
53.05,10,30.282809
53.05,10,30.298873
53.05,10,30.298873
53.05,10,30.298873
53.05,10,30.298873
53.05,10,30.298873
53.05,10,30.298873
53.05,10,30.401205
53.05,10,30.403211
53.045,11,30.406965
53.05,10,30.408971
53.05,10,30.412983
53.05,10,30.414989
53.05,10,30.419003
53.025,15,30.424076
53.05,10,30.427057
53.05,10,30.430057
53.05,10,30.432056
53.05,10,30.435056
53.05,10,30.437045
53.05,10,30.437045
53.05,10,30.437045
53.05,10,30.437045
53.05,10,30.437045
53.05,10,30.437045
53.05,10,30.452902
53.05,10,30.457524
53.05,10,30.459529
53.05,10,30.459529
53.05,10,30.459529
53.05,10,30.469939
53.05,10,30.473563
53.05,10,30.476124
53.05,10,30.479106
53.05,10,30.482122
53.05,10,30.485121
53.05,10,30.488109
53.05,10,30.491421
53.05,10,30.494442
53.05,10,30.497421
53.05,10,30.50044
53.05,10,30.50344
53.045,11,30.506478
53.05,10,30.507509
53.05,10,30.507509
53.05,10,30.507509
53.05,10,30.507509
53.05,10,30.507509
53.05,10,30.524327
53.05,10,30.527333
53.045,11,30.530333
53.05,10,30.532545
53.05,10,30.53555
53.05,10,30.538543
53.05,10,30.541538
53.05,10,30.544538
53.05,10,30.54654
53.05,10,30.54654
53.05,10,30.54654
53.05,10,30.54654
53.05,10,30.54654
53.05,10,30.54654
53.05,10,30.56232
53.05,10,30.56232
53.05,10,30.56232
53.05,10,30.56232
53.05,10,30.575505
53.05,10,30.578175
53.05,10,30.578175
53.05,10,30.578175
53.05,10,30.578175
53.05,10,30.578175
53.045,11,30.594051
53.05,10,30.594051
53.05,10,30.594051
53.05,10,30.594051
53.05,10,30.594051
53.045,11,30.594051
53.05,10,30.610085
53.05,10,30.610085
53.05,10,30.610085
53.025,15,30.610085
53.05,10,30.610085
53.05,10,30.626328
53.05,10,30.626328
53.05,10,30.626328
53.05,10,30.626328
53.05,10,30.626328
53.05,10,30.642247
53.05,10,30.64476
53.05,10,30.647773
53.05,10,30.65076
53.05,10,30.653762
53.05,10,30.65677
53.05,10,30.65677
53.05,10,30.65677
53.045,11,30.65677
53.05,10,30.65677
53.05,10,30.65677
53.05,10,30.674636
53.05,10,30.677383
53.05,10,30.679386
53.05,10,30.679386
53.05,10,30.679386
53.05,10,30.689367
53.05,10,30.691896
53.05,10,30.691896
53.05,10,30.691896
53.05,10,30.782324
53.05,10,30.782324
53.05,10,30.782324
53.05,10,30.782324
53.05,10,30.782324
53.05,10,30.798347
53.05,10,30.798347
53.05,10,30.798347
53.05,10,30.798347
53.05,10,30.798347
53.05,10,30.81411
53.05,10,30.81411
53.05,10,30.81411
53.05,10,30.81411
53.05,10,30.81411
53.045,11,30.81411
53.05,10,30.829964
53.05,10,30.829964
53.05,10,30.829964
53.045,11,30.829964
53.05,10,30.829964
53.04,12,30.846152
53.05,10,30.846152
53.05,10,30.846152
53.045,11,30.846152
53.05,10,30.846152
53.05,10,30.861994
53.05,10,30.86518
53.05,10,30.868183
53.05,10,30.871183
53.05,10,30.874188
53.05,10,30.876814
53.05,10,30.876814
53.05,10,30.876814
53.05,10,30.876814
53.05,10,30.876814
53.045,11,30.890928
53.05,10,30.890928
53.05,10,30.890928
53.05,10,30.890928
53.05,10,30.890928
53.045,11,30.906683
53.05,10,30.906683
53.05,10,30.906683
53.05,10,30.906683
53.045,11,30.906683
53.05,10,30.906683
53.045,11,30.922535
53.05,10,30.922535
53.05,10,30.922535
53.05,10,30.922535
53.05,10,30.922535
53.05,10,30.938454
53.05,10,30.938454
53.05,10,30.938454
53.05,10,30.938454
53.05,10,30.938454
53.035,13,30.954501
53.05,10,30.957962
53.05,10,30.960961
53.05,10,30.964082
53.05,10,30.967071
53.05,10,30.970073
53.05,10,30.974972
53.05,10,30.978489
53.05,10,30.98149
53.05,10,30.98449
53.05,10,30.98549
53.05,10,30.98549
53.05,10,30.98549
53.05,10,30.98549
53.05,10,30.98549
53.045,11,31.001469
53.05,10,31.003479
53.05,10,31.007893
53.05,10,31.010335
53.05,10,31.014532
53.05,10,31.016539
53.05,10,31.018545
53.05,10,31.022558
53.045,11,31.025627
53.05,10,31.028627
53.05,10,31.031627
53.05,10,31.034627
53.05,10,31.037627
53.05,10,31.040367
53.05,10,31.043517
53.05,10,31.046519
53.05,10,31.048518
53.045,11,31.05152
53.05,10,31.054514
53.05,10,31.057581
53.05,10,31.057581
53.05,10,31.057581
53.05,10,31.057581
53.05,10,31.057581
53.05,10,31.057581
53.05,10,31.073718
53.04,12,31.076673
53.05,10,31.076673
53.05,10,31.076673
53.05,10,31.168565
53.05,10,31.170576
53.05,10,31.174591
53.05,10,31.176597
53.05,10,31.178604
53.05,10,31.182618
53.05,10,31.186686
53.05,10,31.189737
53.05,10,31.191735
53.05,10,31.194736
53.05,10,31.197736
53.05,10,31.200855
53.05,10,31.202732
53.045,11,31.207014
53.05,10,31.209128
53.05,10,31.212136
53.05,10,31.216019
53.05,10,31.219017
53.05,10,31.221017
53.05,10,31.225082
53.05,10,31.2281
53.05,10,31.230973
53.045,11,31.233973
53.05,10,31.236987
53.05,10,31.239971
53.05,10,31.240988
53.05,10,31.240988
53.05,10,31.240988
53.05,10,31.240988
53.05,10,31.240988
53.05,10,31.256793
53.05,10,31.260205
53.05,10,31.263326
53.05,10,31.266322
53.05,10,31.269535
53.05,10,31.272535
53.05,10,31.274535
53.05,10,31.278266
53.05,10,31.281265
53.05,10,31.284266
53.05,10,31.28726
53.05,10,31.290261
53.05,10,31.292258
53.05,10,31.295272
53.05,10,31.298582
53.05,10,31.301574
53.05,10,31.304578
53.05,10,31.307578
53.05,10,31.31057
53.05,10,31.312578
53.05,10,31.312578
53.05,10,31.312578
53.05,10,31.312578
53.05,10,31.312578
53.05,10,31.312578
53.05,10,31.3284
53.05,10,31.3284
53.05,10,31.3284
53.05,10,31.3284
53.05,10,31.3284
53.05,10,31.344467
53.04,12,31.344467
53.05,10,31.344467
53.05,10,31.344467
53.05,10,31.344467
53.05,10,31.360352
53.05,10,31.360352
53.05,10,31.360352
53.05,10,31.360352
53.05,10,31.360352
53.05,10,31.360352
53.05,10,31.376713
53.05,10,31.376713
53.05,10,31.376713
53.05,10,31.376713
53.05,10,31.376713
53.05,10,31.39234
53.05,10,31.39234
53.05,10,31.39234
53.05,10,31.39234
53.05,10,31.39234
53.05,10,31.39234
53.05,10,31.409858
53.05,10,31.412976
53.05,10,31.41598
53.05,10,31.418972
53.05,10,31.421974
53.05,10,31.421974
53.05,10,31.421974
53.05,10,31.421974
53.05,10,31.421974
53.05,10,31.421974
53.05,10,31.437852
53.05,10,31.445305
53.05,10,31.447312
53.05,10,31.451325
53.05,10,31.453331
53.05,10,31.453331
53.05,10,31.453331
53.05,10,31.453331
53.04,12,31.453331
53.05,10,31.54752
53.05,10,31.55893
53.05,10,31.561942
53.05,10,31.564965
53.05,10,31.566965
53.05,10,31.569965
53.04,12,31.573777
53.05,10,31.576527
53.05,10,31.579437
53.05,10,31.582529
53.05,10,31.585695
53.05,10,31.588694
53.05,10,31.591693
53.05,10,31.591693
53.05,10,31.591693
53.05,10,31.591693
53.05,10,31.591693
53.05,10,31.591693
53.05,10,31.607466
53.05,10,31.607466
53.05,10,31.607466
53.05,10,31.607466
53.05,10,31.607466
53.05,10,31.623441
53.05,10,31.623441
53.05,10,31.623441
53.05,10,31.623441
53.05,10,31.623441
53.05,10,31.623441
53.05,10,31.639554
53.05,10,31.639554
53.05,10,31.639554
53.05,10,31.639554
53.05,10,31.639554
53.05,10,31.655652
53.05,10,31.655652
53.05,10,31.655652
53.05,10,31.655652
53.05,10,31.655652
53.05,10,31.655652
53.05,10,31.671592
53.05,10,31.671592
53.05,10,31.677206
53.05,10,31.677206
53.05,10,31.677206
53.05,10,31.688024
53.05,10,31.690505
53.05,10,31.690505
53.05,10,31.690505
53.05,10,31.690505
53.045,11,31.690505
53.05,10,31.707028
53.05,10,31.710207
53.05,10,31.7132
53.05,10,31.716191
53.05,10,31.719208
53.05,10,31.722204
53.05,10,31.725199
53.05,10,31.728213
53.04,12,31.731192
53.05,10,31.734191
53.05,10,31.737214
53.05,10,31.740124
53.05,10,31.743198
53.05,10,31.746193
53.04,12,31.749191
53.05,10,31.752347
53.05,10,31.754832
53.05,10,31.75783
53.05,10,31.760818
53.05,10,31.76395
53.05,10,31.767098
53.05,10,31.770091
53.05,10,31.773086
53.05,10,31.77608
53.05,10,31.778804
53.05,10,31.781819
53.05,10,31.781819
53.05,10,31.781819
53.05,10,31.781819
53.05,10,31.781819
53.05,10,31.781819
53.05,10,31.797603
53.05,10,31.797603
53.05,10,31.797603
53.05,10,31.797603
53.05,10,31.797603
53.05,10,31.813771
53.05,10,31.813771
53.045,11,31.813771
53.05,10,31.813771
53.05,10,31.813771
53.05,10,31.813771
53.045,11,31.83197
53.05,10,31.834971
53.05,10,31.837969
53.05,10,31.840979
53.05,10,31.843973
53.05,10,31.846111
53.05,10,31.849106
53.05,10,31.852112
53.05,10,31.855113
53.05,10,31.937999
53.05,10,31.937999
53.05,10,31.937999
53.05,10,31.937999
53.05,10,31.956308
53.05,10,31.959291
53.05,10,31.962306
53.05,10,31.965341
53.05,10,31.968346
53.05,10,31.968346
53.05,10,31.968346
53.05,10,31.968346
53.05,10,31.980425
53.05,10,31.982691
53.05,10,31.986084
53.05,10,31.988323
53.045,11,31.988323
53.05,10,31.988323
53.05,10,31.988323
53.05,10,31.999658
53.05,10,31.999658
53.05,10,31.999658
53.05,10,31.999658
53.05,10,31.999658
53.05,10,32.015748
53.05,10,32.015748
53.045,11,32.015748
53.05,10,32.015748
53.05,10,32.015748
53.05,10,32.015748
53.05,10,32.031743
53.05,10,32.031743
53.05,10,32.031743
53.05,10,32.031743
53.05,10,32.031743
53.05,10,32.047945
53.05,10,32.047945
53.045,11,32.047945
53.05,10,32.047945
53.05,10,32.047945
53.05,10,32.047945
53.05,10,32.065567
53.05,10,32.069002
53.05,10,32.072105
53.05,10,32.075111
53.05,10,32.07772
53.05,10,32.080842
53.05,10,32.083847
53.05,10,32.086845
53.05,10,32.089845
53.05,10,32.092692
53.05,10,32.095689
53.05,10,32.09869
53.05,10,32.101674
53.05,10,32.104689
53.05,10,32.107691
53.05,10,32.107691
53.05,10,32.107691
53.05,10,32.107691
53.05,10,32.107691
53.05,10,32.107691
53.05,10,32.123518
53.05,10,32.123518
53.05,10,32.123518
53.05,10,32.123518
53.045,11,32.123518
53.05,10,32.139676
53.05,10,32.139676
53.045,11,32.139676
53.05,10,32.139676
53.05,10,32.139676
53.05,10,32.139676
53.05,10,32.157603
53.05,10,32.159609
53.05,10,32.163622
53.05,10,32.165628
53.05,10,32.169641
53.05,10,32.171388
53.05,10,32.171388
53.05,10,32.177704
53.05,10,32.177704
53.05,10,32.177704
53.05,10,32.177704
53.05,10,32.189148
53.05,10,32.190587
53.05,10,32.190587
53.045,11,32.190587
53.05,10,32.190587
53.05,10,32.190587
53.05,10,32.206869
53.05,10,32.209975
53.05,10,32.212981
53.05,10,32.215984
53.05,10,32.218981
53.05,10,32.221974
53.05,10,32.225224
53.05,10,32.227229
53.05,10,32.230224
53.05,10,32.233223
53.05,10,32.236228
53.05,10,32.239234
53.05,10,32.241493
53.05,10,32.336833
53.05,10,32.338938
53.04,12,32.342569
53.05,10,32.344576
53.05,10,32.348589
53.05,10,32.350595
53.05,10,32.354608
53.05,10,32.356615
53.05,10,32.360369
53.05,10,32.364383
53.05,10,32.366389
53.05,10,32.370403
53.05,10,32.37241
53.05,10,32.376165
53.05,10,32.380101
53.045,11,32.383101
53.05,10,32.385101
53.05,10,32.3881
53.05,10,32.391097
53.05,10,32.39346
53.05,10,32.396458
53.05,10,32.399469
53.05,10,32.401466
53.05,10,32.404458
53.05,10,32.406463
53.05,10,32.406463
53.05,10,32.406463
53.05,10,32.406463
53.05,10,32.406463
53.05,10,32.406463
53.05,10,32.422446
53.05,10,32.422446
53.05,10,32.422446
53.05,10,32.422446
53.05,10,32.422446
53.05,10,32.422446
53.05,10,32.438373
53.05,10,32.438373
53.05,10,32.438373
53.05,10,32.438373
53.05,10,32.438373
53.05,10,32.456543
53.04,12,32.456543
53.05,10,32.456543
53.05,10,32.456543
53.05,10,32.456543
53.05,10,32.470645
53.05,10,32.470645
53.05,10,32.470645
53.05,10,32.478246
53.05,10,32.478246
53.05,10,32.478246
53.05,10,32.486876
53.05,10,32.490744
53.05,10,32.492749
53.045,11,32.492749
53.05,10,32.492749
53.05,10,32.504287
53.05,10,32.506284
53.05,10,32.509292
53.05,10,32.512286
53.05,10,32.515289
53.05,10,32.515289
52.915,37,32.515289
53.045,11,32.53113
53.05,10,32.53113
53.05,10,32.53113
53.05,10,32.53113
53.05,10,32.53113
53.05,10,32.53113
53.05,10,32.546972
53.05,10,32.546972
53.05,10,32.546972
53.05,10,32.546972
53.05,10,32.546972
53.05,10,32.56321
53.05,10,32.56321
53.05,10,32.56321
53.05,10,32.56321
53.05,10,32.56321
53.05,10,32.578483
53.05,10,32.578483
52.96,28,32.578483
53.05,10,32.578483
53.05,10,32.595315
53.05,10,32.59824
53.05,10,32.600244
53.05,10,32.60399
53.05,10,32.607029
53.05,10,32.610145
53.05,10,32.613142
53.05,10,32.616038
53.05,10,32.619037
53.05,10,32.622038
53.05,10,32.625037
53.05,10,32.628134
53.05,10,32.631168
53.04,12,32.717473
53.05,10,32.720472
53.05,10,32.723472
53.05,10,32.726473
53.05,10,32.729473
53.05,10,32.732473
53.05,10,32.736471
53.045,11,32.739585
53.05,10,32.740586
53.05,10,32.740586
53.05,10,32.740586
53.05,10,32.740586
53.05,10,32.740586
53.05,10,32.756648
53.05,10,32.756648
53.04,12,32.756648
53.05,10,32.756648
53.05,10,32.756648
53.05,10,32.756648
53.05,10,32.772869
53.05,10,32.772869
53.045,11,32.778698
53.05,10,32.778698
53.05,10,32.778698
53.05,10,32.788864
53.05,10,32.792152
53.05,10,32.794152
53.035,13,32.798152
53.05,10,32.801152
53.05,10,32.804578
53.05,10,32.807755
53.05,10,32.810742
53.05,10,32.812756
53.05,10,32.81592
53.05,10,32.818913
53.05,10,32.822055
53.05,10,32.825156
53.05,10,32.828159
53.05,10,32.831153
53.05,10,32.834165
53.05,10,32.83717
53.05,10,32.840169
53.05,10,32.843163
53.05,10,32.84416
53.05,10,32.84416
53.05,10,32.84416
53.05,10,32.84416
53.05,10,32.84416
53.05,10,32.859987
53.05,10,32.859987
53.04,12,32.859987
53.05,10,32.859987
53.05,10,32.859987
53.05,10,32.859987
53.05,10,32.878901
53.05,10,32.878901
53.05,10,32.878901
53.05,10,32.878901
53.04,12,32.878901
53.05,10,32.892046
53.05,10,32.892046
53.05,10,32.892046
53.05,10,32.892046
53.05,10,32.892046
53.045,11,32.907889
53.045,11,32.907889
53.045,11,32.907889
53.05,10,32.907889
53.05,10,32.907889
53.05,10,32.924021
53.045,11,32.92712
53.045,11,32.929124
53.05,10,32.932606
53.05,10,32.936087
53.05,10,32.937827
53.05,10,32.941885
53.05,10,32.945034
53.05,10,32.948059
53.05,10,32.951085
53.05,10,32.953091
53.05,10,32.953091
53.05,10,32.953091
53.05,10,32.953091
53.05,10,32.953091
53.05,10,32.953091
53.05,10,32.969043
53.05,10,32.969043
53.045,11,32.969043
53.05,10,32.97899
53.05,10,32.97899
53.05,10,32.985114
53.05,10,32.985114
53.05,10,32.985114
53.05,10,32.985114
53.05,10,32.985114
53.05,10,32.985114
53.05,10,33.001083
53.05,10,33.001083
53.05,10,33.001083
53.045,11,33.001083
53.04,12,33.093891
53.05,10,33.093891
53.05,10,33.093891
53.04,12,33.093891
53.05,10,33.109626
53.045,11,33.109626
53.05,10,33.109626
53.035,13,33.109626
53.05,10,33.109626
53.05,10,33.127223
53.05,10,33.127223
53.05,10,33.127223
53.05,10,33.127223
53.05,10,33.127223
53.05,10,33.141452
53.05,10,33.144433
53.04,12,33.147431
53.04,12,33.151431
53.04,12,33.15444
53.05,10,33.15732
53.05,10,33.159544
53.05,10,33.162546
53.05,10,33.165663
53.05,10,33.16866
53.05,10,33.171658
53.05,10,33.173654
53.045,11,33.173654
53.05,10,33.179407
53.05,10,33.179407
53.05,10,33.179407
53.03,14,33.189695
53.05,10,33.192502
53.04,12,33.195508
53.05,10,33.195508
53.04,12,33.195508
53.04,12,33.195508
53.05,10,33.210127
53.05,10,33.213127
53.05,10,33.215132
53.05,10,33.218114
53.05,10,33.221124
53.05,10,33.223847
53.05,10,33.227035
53.05,10,33.230029
53.05,10,33.233025
53.045,11,33.236026
53.05,10,33.239037
53.05,10,33.241034
53.05,10,33.241034
53.05,10,33.241034
53.045,11,33.241034
53.05,10,33.241034
53.05,10,33.256971
53.04,12,33.260296
53.05,10,33.262263
53.05,10,33.265497
53.04,12,33.268716
53.05,10,33.271705
53.05,10,33.274711
53.05,10,33.277697
53.05,10,33.280302
53.04,12,33.284574
53.04,12,33.287575
53.05,10,33.290887
53.05,10,33.293877
53.05,10,33.296876
53.035,13,33.296876
53.05,10,33.296876
53.04,12,33.296876
53.035,13,33.296876
53.05,10,33.312652
53.04,12,33.312652
53.045,11,33.312652
53.04,12,33.312652
53.05,10,33.312652
53.05,10,33.328662
53.05,10,33.328662
53.04,12,33.328662
53.045,11,33.328662
53.05,10,33.328662
53.05,10,33.344555
53.05,10,33.344555
53.05,10,33.344555
53.045,11,33.344555
53.05,10,33.344555
53.05,10,33.344555
53.05,10,33.360715
53.045,11,33.360715
53.05,10,33.360715
53.05,10,33.360715
53.045,11,33.360715
53.05,10,33.376936
53.04,12,33.380648
53.05,10,33.383752
53.05,10,33.386772
53.05,10,33.389767
53.05,10,33.39211
53.05,10,33.484281
53.05,10,33.48728
53.04,12,33.491281
53.05,10,33.494281
53.05,10,33.49728
53.045,11,33.500281
53.05,10,33.500281
53.05,10,33.500281
53.05,10,33.500281
53.04,12,33.500281
53.05,10,33.500281
53.045,11,33.516129
53.05,10,33.519808
53.05,10,33.521814
53.045,11,33.521814
53.05,10,33.521814
53.05,10,33.532115
53.04,12,33.532115
53.05,10,33.532115
53.05,10,33.532115
53.05,10,33.532115
53.045,11,33.547996
53.05,10,33.547996
53.05,10,33.547996
53.05,10,33.547996
53.05,10,33.547996
53.05,10,33.547996
53.045,11,33.564011
53.05,10,33.564011
53.05,10,33.564011
53.05,10,33.564011
53.045,11,33.564011
53.05,10,33.580219
53.05,10,33.580219
53.05,10,33.580219
53.05,10,33.580219
53.05,10,33.580219
53.05,10,33.596049
53.05,10,33.598588
53.05,10,33.601575
53.05,10,33.604591
53.05,10,33.607598
53.05,10,33.609596
53.05,10,33.609596
53.05,10,33.609596
53.05,10,33.609596
53.05,10,33.609596
53.05,10,33.609596
53.05,10,33.626313
53.05,10,33.626313
53.05,10,33.626313
53.05,10,33.626313
53.045,11,33.626313
53.045,11,33.641128
53.05,10,33.641128
53.045,11,33.641128
53.05,10,33.641128
53.05,10,33.641128
53.05,10,33.658348
53.04,12,33.658744
53.05,10,33.658744
53.05,10,33.658744
53.05,10,33.658744
53.05,10,33.673757
53.05,10,33.676872
53.05,10,33.678879
53.04,12,33.683609
53.04,12,33.686607
53.05,10,33.690127
53.04,12,33.692157
53.05,10,33.696477
53.045,11,33.698484
53.05,10,33.702496
53.05,10,33.704502
53.05,10,33.708037
53.05,10,33.711036
53.05,10,33.714036
53.05,10,33.717036
53.04,12,33.720036
53.05,10,33.724027
53.045,11,33.727162
53.045,11,33.730158
53.05,10,33.732162
53.05,10,33.735162
53.05,10,33.739159
53.05,10,33.741163
53.05,10,33.741163
53.05,10,33.741163
53.05,10,33.741163
53.05,10,33.741163
53.045,11,33.741163
53.045,11,33.757104
53.05,10,33.757104
53.05,10,33.757104
53.05,10,33.757104
53.05,10,33.757104
53.05,10,33.773242
53.05,10,33.773242
53.05,10,33.773242
53.045,11,33.860257
53.05,10,33.871759
53.05,10,33.873765
53.05,10,33.877779
53.05,10,33.880792
53.05,10,33.882799
53.05,10,33.886813
53.035,13,33.890825
53.035,13,33.895633
53.05,10,33.897639
53.05,10,33.899645
53.04,12,33.903657
53.05,10,33.90767
53.045,11,33.911684
52.99,22,33.917703
53.05,10,33.91971
53.05,10,33.924688
53.05,10,33.927695
53.04,12,33.931695
53.05,10,33.934695
53.05,10,33.937695
53.05,10,33.937695
53.05,10,33.937695
53.05,10,33.937695
53.05,10,33.937695
53.05,10,33.953635
53.05,10,33.953635
53.05,10,33.953635
53.05,10,33.953635
53.05,10,33.953635
53.04,12,33.969416
53.05,10,33.969416
53.05,10,33.969416
53.045,11,33.969416
53.05,10,33.98076
53.05,10,33.98076
53.05,10,33.985259
53.05,10,33.989541
53.03,14,33.993553
53.05,10,33.997566
53.05,10,33.999571
53.05,10,34.001319
53.05,10,34.001319
53.05,10,34.001319
53.05,10,34.001319
53.04,12,34.001319
53.05,10,34.017284
53.05,10,34.020755
53.04,12,34.023765
53.05,10,34.026764
53.05,10,34.029758
53.015,17,34.033761
53.05,10,34.036754
