#{"t_start": 1764686987.0804474, "env_id": "None"}
r,l,t
52.91,38,4.912093
52.91,38,4.957998
52.905,39,4.989674
52.91,38,5.037177
52.91,38,5.068782
52.91,38,5.132618
52.91,38,5.18011
52.91,38,5.212849
52.91,38,5.25918
52.91,38,5.322855
52.91,38,5.386674
52.91,38,5.450242
52.91,38,5.514217
52.91,38,5.561708
52.91,38,5.625421
52.91,38,5.704839
52.91,38,5.76846
52.91,38,5.831972
52.91,38,5.895401
52.91,38,6.324496
52.91,38,6.356084
52.91,38,6.387735
52.91,38,6.419349
52.91,38,6.482922
52.91,38,6.530411
52.91,38,6.593971
52.91,38,6.641857
52.91,38,6.70528
52.91,38,6.768664
52.91,38,6.817352
52.91,38,6.879588
52.91,38,6.942925
52.91,38,6.990524
52.91,38,7.053905
52.91,38,7.125601
52.91,38,7.180762
52.91,38,7.244251
52.91,38,7.307762
52.91,38,7.371114
52.91,38,7.434835
52.91,38,7.498258
52.91,38,7.561768
52.91,38,7.625191
52.91,38,7.70447
52.91,38,7.767553
52.91,38,7.831007
52.91,38,8.258212
52.91,38,8.305728
52.91,38,8.384391
52.91,38,8.447742
52.91,38,8.495714
52.91,38,8.543334
52.91,38,8.621802
52.91,38,8.685337
52.91,38,8.73297
52.91,38,8.7964
52.91,38,8.855142
52.91,38,8.90318
52.91,38,8.958611
52.91,38,9.0046
52.91,38,9.038312
52.91,38,9.069953
52.91,38,9.117381
52.91,38,9.148999
52.91,38,9.196802
52.91,38,9.230989
52.91,38,9.283411
52.91,38,9.343259
52.91,38,9.387042
52.91,38,9.420978
52.91,38,9.446252
52.91,38,9.472185
52.91,38,9.52161
52.91,38,9.862984
52.905,39,9.943107
52.91,38,9.98647
52.9,40,10.024613
52.905,39,10.062102
52.91,38,10.109298
52.905,39,10.159918
52.91,38,10.203422
52.9,40,10.265909
52.905,39,10.323249
52.905,39,10.367758
52.91,38,10.406806
52.905,39,10.45883
52.905,39,10.511064
52.91,38,10.562986
52.905,39,10.614183
52.91,38,10.667805
52.91,38,10.716219
52.9,40,10.764042
52.91,38,10.816039
52.91,38,10.865054
52.91,38,10.90902
52.91,38,10.950735
52.905,39,10.981848
52.905,39,11.019723
52.91,38,11.079075
52.905,39,11.130613
52.91,38,11.469225
52.895,41,11.504078
52.91,38,11.525455
52.905,39,11.532677
52.89,42,11.56545
52.9,40,11.584665
52.91,38,11.595418
52.895,41,11.629348
52.91,38,11.641772
52.9,40,11.689393
52.91,38,11.737434
52.91,38,11.785939
52.905,39,11.834435
52.91,38,11.866752
52.91,38,11.914643
52.91,38,11.955538
52.905,39,11.98458
52.9,40,12.01574
52.9,40,12.054588
52.91,38,12.090632
52.91,38,12.123394
52.9,40,12.167121
52.905,39,12.207189
52.89,42,12.241527
52.91,38,12.279337
52.9,40,12.31758
52.91,38,12.700086
52.905,39,12.74788
52.91,38,12.795975
52.91,38,12.836223
52.895,41,12.8763
52.905,39,12.931335
52.91,38,12.988441
52.91,38,13.036407
52.91,38,13.083783
52.91,38,13.132933
52.91,38,13.164092
52.905,39,13.212128
52.91,38,13.244501
52.9,40,13.292973
52.9,40,13.333145
52.91,38,13.38861
52.905,39,13.452733
52.905,39,13.501071
52.91,38,13.549468
52.91,38,13.581734
52.905,39,13.633896
52.905,39,13.678306
52.91,38,13.710137
52.905,39,13.758569
52.895,41,13.807064
52.91,38,13.839041
52.91,38,14.193466
52.91,38,14.233896
52.91,38,14.274233
52.91,38,14.306489
52.895,41,14.354053
52.9,40,14.386407
52.91,38,14.433893
52.905,39,14.482347
52.905,39,14.534165
52.905,39,14.563125
52.91,38,14.611141
52.91,38,14.643468
52.91,38,14.691893
52.905,39,14.73953
52.91,38,14.771737
52.91,38,14.820227
52.91,38,14.852057
52.91,38,14.900535
52.9,40,14.948981
52.9,40,14.98132
52.91,38,15.029805
52.91,38,15.062814
52.91,38,15.110146
52.905,39,15.142474
52.91,38,15.190881
52.91,38,15.223105
52.91,38,15.255042
52.91,38,15.656034
52.91,38,15.704536
52.91,38,15.75255
52.91,38,15.802799
52.91,38,15.839911
52.905,39,15.888389
52.91,38,15.9266
52.905,39,15.959458
52.9,40,15.992658
52.9,40,16.026187
52.91,38,16.075547
52.91,38,16.127211
52.91,38,16.178778
52.91,38,16.226611
52.9,40,16.269584
52.91,38,16.310902
52.91,38,16.341787
52.91,38,16.374257
52.905,39,16.404272
52.91,38,16.443467
52.9,40,16.492477
52.91,38,16.536522
52.905,39,16.587313
52.91,38,16.639432
52.91,38,16.691191
52.9,40,16.762132
52.905,39,17.068705
52.91,38,17.122054
52.91,38,17.180667
52.905,39,17.236212
52.91,38,17.282238
52.91,38,17.329469
52.905,39,17.374039
52.91,38,17.425974
52.91,38,17.470078
52.91,38,17.517868
52.905,39,17.565482
52.91,38,17.638359
52.91,38,17.676896
52.905,39,17.740995
52.91,38,17.804546
52.91,38,17.868605
52.905,39,17.948497
52.91,38,18.017493
52.905,39,18.07671
52.9,40,18.130737
52.91,38,18.16468
52.91,38,18.188195
52.91,38,18.206402
52.905,39,18.220239
52.91,38,18.239333
52.91,38,18.252613
52.91,38,18.268665
52.91,38,18.586861
52.91,38,18.650919
52.91,38,18.719371
52.91,38,18.794486
52.91,38,18.843066
52.91,38,18.917455
52.9,40,18.970694
52.895,41,19.033311
52.91,38,19.089156
52.905,39,19.141407
52.91,38,19.194467
52.91,38,19.24322
52.91,38,19.29243
52.91,38,19.340965
52.91,38,19.399702
52.895,41,19.458904
52.91,38,19.513154
52.91,38,19.557108
52.9,40,19.619382
52.91,38,19.671934
52.91,38,19.723439
52.91,38,19.780498
52.91,38,19.812752
52.91,38,19.842627
52.91,38,19.894114
52.905,39,19.948186
52.905,39,20.006094
52.905,39,20.386816
52.91,38,20.418732
52.91,38,20.476777
52.905,39,20.526551
52.91,38,20.579638
52.91,38,20.627455
52.91,38,20.681563
52.905,39,20.759971
52.91,38,20.816983
52.91,38,20.858157
52.9,40,20.907884
52.905,39,20.953927
52.91,38,20.989798
52.91,38,21.051013
52.905,39,21.091929
52.9,40,21.157989
52.91,38,21.203794
52.91,38,21.251594
52.9,40,21.307113
52.91,38,21.348861
52.9,40,21.390038
52.91,38,21.443929
52.91,38,21.486315
52.905,39,21.541271
52.91,38,21.592149
52.91,38,21.647176
52.9,40,22.058049
52.905,39,22.11371
52.905,39,22.132468
52.91,38,22.165896
52.91,38,22.217368
52.91,38,22.272962
52.91,38,22.320871
52.905,39,22.37094
52.905,39,22.419898
52.91,38,22.458037
52.91,38,22.516912
52.905,39,22.566944
52.91,38,22.613965
52.91,38,22.661538
52.91,38,22.705956
52.91,38,22.76773
52.91,38,22.812053
52.895,41,22.854636
52.905,39,22.897079
52.91,38,22.947813
52.91,38,23.002158
52.91,38,23.044921
52.905,39,23.100251
52.91,38,23.146231
52.905,39,23.206563
52.91,38,23.270162
52.91,38,23.303954
52.91,38,23.7313
52.905,39,23.783548
52.905,39,23.826922
52.905,39,23.917796
52.895,41,23.974324
52.905,39,24.007327
52.9,40,24.055052
52.905,39,24.113937
52.905,39,24.161756
52.905,39,24.217171
52.91,38,24.256034
52.905,39,24.304422
52.9,40,24.352924
52.91,38,24.385268
52.905,39,24.433364
52.905,39,24.4656
52.9,40,24.529797
52.905,39,24.594445
52.91,38,24.64628
52.905,39,24.690945
52.91,38,24.737722
52.91,38,24.77386
52.9,40,24.822103
52.905,39,24.870084
52.91,38,24.902438
52.91,38,24.98282
52.905,39,25.419574
52.91,38,25.467192
52.905,39,25.53177
52.91,38,25.565388
52.905,39,25.597482
52.905,39,25.614197
52.9,40,25.629806
52.895,41,25.657848
52.91,38,25.705314
52.91,38,25.753092
52.9,40,25.801964
52.905,39,25.840017
52.9,40,25.871572
52.905,39,25.920084
52.905,39,25.968073
52.905,39,26.032699
52.905,39,26.080669
52.905,39,26.148892
52.9,40,26.203428
52.905,39,26.248891
52.91,38,26.289224
52.91,38,26.337944
52.89,42,26.374063
52.905,39,26.422561
52.905,39,26.454487
52.91,38,26.502909
52.91,38,26.890845
52.91,38,26.939256
52.91,38,26.97106
52.895,41,27.019585
52.895,41,27.067559
52.9,40,27.115885
52.9,40,27.163732
52.905,39,27.211772
52.91,38,27.250601
52.905,39,27.291457
52.91,38,27.323075
52.91,38,27.373602
52.9,40,27.42326
52.91,38,27.455018
52.905,39,27.502978
52.88,44,27.551184
52.905,39,27.582827
52.89,42,27.630453
52.91,38,27.662713
52.91,38,27.73514
52.9,40,27.786374
52.9,40,27.820913
52.91,38,27.837534
52.91,38,27.860167
52.91,38,27.884609
52.9,40,27.907677
52.895,41,28.240206
52.91,38,28.287608
52.905,39,28.319448
52.88,44,28.367667
52.9,40,28.42893
52.9,40,28.457042
52.89,42,28.504631
52.905,39,28.553242
52.91,38,28.599766
52.9,40,28.647557
52.91,38,28.679293
52.9,40,28.743081
52.905,39,28.790761
52.91,38,28.822567
52.9,40,28.869328
52.91,38,28.922589
52.91,38,28.968055
52.9,40,29.017008
52.905,39,29.054678
52.9,40,29.111794
52.89,42,29.176972
52.9,40,29.231137
52.91,38,29.286371
52.905,39,29.334271
52.91,38,29.376205
52.895,41,29.424643
52.905,39,29.849896
52.9,40,29.889793
52.9,40,29.907881
52.91,38,29.924516
52.91,38,29.939958
52.91,38,29.954327
52.9,40,29.970875
52.91,38,29.989515
52.91,38,30.016902
52.905,39,30.036579
52.905,39,30.051771
52.905,39,30.068603
52.895,41,30.085377
52.91,38,30.10531
52.91,38,30.121207
52.91,38,30.136996
52.91,38,30.154928
52.91,38,30.193504
52.91,38,30.247331
52.9,40,30.300687
52.91,38,30.351308
52.91,38,30.403909
52.905,39,30.456669
52.91,38,30.488852
52.91,38,30.553475
52.91,38,30.588164
52.905,39,30.636463
52.9,40,31.034625
52.91,38,31.06128
52.91,38,31.098319
52.91,38,31.144417
52.9,40,31.208772
52.91,38,31.261777
52.91,38,31.349221
52.91,38,31.401175
52.91,38,31.454254
52.905,39,31.507978
52.9,40,31.561942
52.905,39,31.619827
52.905,39,31.681466
52.9,40,31.737294
52.905,39,31.767783
52.91,38,31.798211
52.91,38,31.843379
52.91,38,31.898149
52.91,38,31.9485
52.91,38,32.002287
52.91,38,32.063969
52.895,41,32.122939
52.9,40,32.18053
52.91,38,32.240042
52.91,38,32.294374
52.91,38,32.352418
52.905,39,32.737567
52.91,38,32.790238
52.91,38,32.842092
52.91,38,32.900939
52.895,41,32.953994
52.91,38,32.995102
52.9,40,33.062556
52.89,42,33.123631
52.905,39,33.181448
52.9,40,33.24232
52.905,39,33.310958
52.91,38,33.378583
52.91,38,33.430632
52.91,38,33.497804
52.91,38,33.556937
52.905,39,33.612858
52.905,39,33.659892
52.91,38,33.729625
52.9,40,33.791228
52.905,39,33.840299
52.91,38,33.907614
52.91,38,33.940622
52.91,38,33.973602
52.905,39,34.00739
52.905,39,34.025304
52.91,38,34.040779
52.91,38,34.060626
52.91,38,34.473506
52.905,39,34.523721
52.91,38,34.590299
52.905,39,34.640606
52.91,38,34.673622
52.91,38,34.723877
52.91,38,34.761977
52.9,40,34.790036
52.91,38,34.840565
52.895,41,34.907707
52.9,40,34.957185
52.91,38,35.007026
52.91,38,35.057033
52.91,38,35.10769
52.91,38,35.162493
52.905,39,35.207121
52.91,38,35.262666
52.905,39,35.32356
52.905,39,35.373963
52.91,38,35.439029
52.9,40,35.490543
52.91,38,35.55684
52.9,40,35.576182
52.91,38,35.594009
52.91,38,35.638485
52.91,38,35.696319
52.91,38,36.081397
52.91,38,36.1377
52.905,39,36.197263
52.91,38,36.246528
52.91,38,36.297189
52.91,38,36.35352
52.905,39,36.432823
52.91,38,36.499999
52.91,38,36.54354
52.91,38,36.559819
52.895,41,36.605975
52.91,38,36.658007
52.91,38,36.708886
52.91,38,36.755179
52.91,38,36.803101
52.905,39,36.847225
52.9,40,36.902249
52.91,38,36.94725
52.91,38,36.991115
52.905,39,37.038357
52.91,38,37.081726
52.91,38,37.123477
52.91,38,37.166149
52.91,38,37.210706
52.91,38,37.258739
52.91,38,37.303275
52.905,39,37.340144
52.905,39,37.790151
52.91,38,37.840203
52.905,39,37.906526
52.91,38,37.989057
52.91,38,38.028892
52.91,38,38.073298
52.91,38,38.127531
52.91,38,38.173425
52.91,38,38.217011
52.9,40,38.284242
52.91,38,38.34085
52.905,39,38.388267
52.91,38,38.455397
52.905,39,38.50518
52.91,38,38.563887
52.89,42,38.621988
52.905,39,38.675674
52.91,38,38.723058
52.91,38,38.774545
52.91,38,38.823539
52.91,38,38.879393
52.91,38,38.932611
52.91,38,38.977702
52.91,38,39.028538
52.91,38,39.083551
52.91,38,39.137663
52.91,38,39.188594
52.89,42,39.738131
52.91,38,39.783635
52.9,40,39.837784
52.905,39,39.891119
52.91,38,39.940218
52.91,38,39.993303
52.91,38,40.046356
52.895,41,40.10794
52.9,40,40.168975
52.91,38,40.217924
52.91,38,40.268787
52.91,38,40.316589
52.91,38,40.363642
52.91,38,40.409538
52.9,40,40.454017
52.91,38,40.508702
52.91,38,40.558947
52.9,40,40.607959
52.91,38,40.665024
52.91,38,40.730833
52.905,39,40.778659
52.91,38,40.832654
52.91,38,40.880494
52.91,38,40.926325
52.91,38,40.971684
52.91,38,41.015013
52.91,38,41.454307
52.91,38,41.512746
52.91,38,41.576478
52.91,38,41.631031
52.91,38,41.682574
52.91,38,41.733632
52.91,38,41.805051
52.9,40,41.863967
52.91,38,41.917599
52.905,39,41.975838
52.91,38,42.024172
52.91,38,42.0742
52.91,38,42.12464
52.91,38,42.169182
52.91,38,42.243238
52.905,39,42.301151
52.9,40,42.360271
52.905,39,42.38708
52.91,38,42.412567
52.905,39,42.433428
52.91,38,42.459831
52.905,39,42.477143
52.91,38,42.493962
52.91,38,42.508942
52.91,38,42.528754
52.91,38,42.540753
52.91,38,42.556561
52.91,38,42.714703
52.91,38,42.731308
52.91,38,42.749031
52.91,38,42.765866
52.91,38,42.782208
52.91,38,42.8001
52.91,38,42.815848
52.91,38,42.832514
52.91,38,42.850086
52.91,38,42.866954
52.91,38,42.884168
52.91,38,42.901148
52.905,39,42.967197
52.91,38,43.021894
52.91,38,43.065025
52.91,38,43.124624
52.91,38,43.173093
52.91,38,43.21668
52.91,38,43.265804
52.91,38,43.308846
52.91,38,43.356658
52.91,38,43.401819
52.91,38,43.454105
52.91,38,43.502069
52.905,39,43.556731
52.91,38,43.603101
52.91,38,43.654152
52.91,38,44.15004
52.91,38,44.191154
52.91,38,44.240156
52.895,41,44.30121
52.91,38,44.360281
52.91,38,44.408034
52.91,38,44.455266
52.91,38,44.502323
52.91,38,44.554066
52.91,38,44.606631
52.91,38,44.651047
52.9,40,44.709867
52.905,39,44.76304
52.91,38,44.813704
52.91,38,44.863747
52.91,38,44.907966
52.91,38,44.957378
52.91,38,44.99623
52.905,39,45.081854
52.905,39,45.136533
52.905,39,45.192144
52.91,38,45.238665
52.91,38,45.291224
52.91,38,45.314767
52.91,38,45.345091
52.91,38,45.392176
52.91,38,45.441273
52.91,38,45.864769
52.91,38,45.910857
52.91,38,45.965575
52.905,39,46.015891
52.91,38,46.069414
52.91,38,46.119003
52.895,41,46.173331
52.9,40,46.228527
52.9,40,46.289933
52.905,39,46.366
52.905,39,46.426059
52.91,38,46.490006
52.895,41,46.540497
52.91,38,46.592205
52.89,42,46.642786
52.91,38,46.67067
52.91,38,46.694694
52.91,38,46.713727
52.91,38,46.741225
52.905,39,46.764791
52.905,39,46.790164
52.91,38,46.816645
52.905,39,46.846133
52.91,38,46.86365
52.895,41,46.897452
52.91,38,46.923613
52.91,38,47.387111
52.91,38,47.416006
52.91,38,47.438738
52.91,38,47.46709
52.91,38,47.494244
52.91,38,47.513755
52.9,40,47.54219
52.91,38,47.563873
52.91,38,47.587471
52.91,38,47.605323
52.91,38,47.622033
52.9,40,47.646024
52.91,38,47.673448
52.91,38,47.699118
52.9,40,47.723479
52.91,38,47.746224
52.9,40,47.764835
52.91,38,47.782329
52.905,39,47.799433
52.91,38,47.817773
52.91,38,47.845133
52.91,38,47.871891
52.91,38,47.902286
52.91,38,47.928411
52.9,40,47.953751
52.91,38,47.982199
52.91,38,48.00844
52.91,38,48.444257
52.91,38,48.502394
52.91,38,48.556832
52.9,40,48.60342
52.905,39,48.656131
52.9,40,48.710784
52.91,38,48.763855
52.905,39,48.809927
52.905,39,48.858968
52.905,39,48.898205
52.905,39,48.923294
52.905,39,48.945074
52.91,38,48.954932
52.91,38,48.9709
52.9,40,48.986688
52.91,38,49.018896
52.905,39,49.035888
52.91,38,49.060326
52.91,38,49.083221
52.91,38,49.098865
52.91,38,49.124919
52.895,41,49.141601
52.9,40,49.162257
52.91,38,49.17818
52.9,40,49.194108
52.885,43,49.210084
52.91,38,49.607056
52.91,38,49.638275
52.91,38,49.692265
52.91,38,49.734428
52.91,38,49.784717
52.9,40,49.814242
52.91,38,49.861792
52.91,38,49.893447
52.91,38,49.954224
52.905,39,49.989527
52.91,38,50.021708
52.91,38,50.070199
52.91,38,50.118332
52.91,38,50.166682
52.91,38,50.198542
52.91,38,50.245955
52.91,38,50.285356
52.9,40,50.326197
52.91,38,50.358092
52.91,38,50.406085
52.905,39,50.464412
52.905,39,50.523032
52.9,40,50.571304
52.905,39,50.618709
52.905,39,50.682466
52.905,39,50.714202
52.91,38,51.086365
52.91,38,51.134484
52.91,38,51.16666
52.905,39,51.214226
52.91,38,51.263535
52.91,38,51.310216
52.91,38,51.358543
52.91,38,51.390516
52.91,38,51.43882
52.91,38,51.513777
52.9,40,51.557019
52.905,39,51.589204
52.9,40,51.637238
52.905,39,51.687343
52.91,38,51.717211
52.905,39,51.781081
52.91,38,51.81322
52.91,38,51.860864
52.91,38,51.909316
52.91,38,51.957527
52.91,38,52.009501
52.91,38,52.051421
52.91,38,52.089343
52.905,39,52.123603
52.91,38,52.172154
52.91,38,52.204511
52.91,38,52.25296
52.91,38,52.666992
52.905,39,52.689158
52.91,38,52.702854
52.91,38,52.734635
52.91,38,52.766516
52.9,40,52.789727
52.895,41,52.814713
52.9,40,52.830729
52.905,39,52.846614
52.91,38,52.862825
52.91,38,52.889971
52.91,38,52.894629
52.91,38,52.910492
52.91,38,52.926456
52.895,41,52.958336
52.9,40,53.021816
52.91,38,53.068108
52.91,38,53.110724
52.91,38,53.155428
52.91,38,53.200788
52.91,38,53.241487
52.91,38,53.281193
52.91,38,53.319589
52.91,38,53.362024
52.905,39,53.438262
52.91,38,53.491206
52.905,39,53.520013
52.91,38,53.94288
52.905,39,53.992091
52.9,40,54.038197
52.91,38,54.069714
52.91,38,54.117643
52.89,42,54.149324
52.9,40,54.206907
52.91,38,54.254424
52.91,38,54.302
52.91,38,54.333705
52.9,40,54.381214
52.91,38,54.428693
52.91,38,54.4603
52.91,38,54.507938
52.91,38,54.555193
52.91,38,54.618732
52.905,39,54.683665
52.91,38,54.721367
52.91,38,54.739397
52.91,38,54.755298
52.91,38,54.771378
52.91,38,54.79428
52.905,39,54.834941
52.905,39,54.882163
52.91,38,54.929373
52.9,40,54.976736
52.905,39,55.339644
52.905,39,55.380057
52.91,38,55.41978
52.91,38,55.46611
52.91,38,55.506321
52.91,38,55.554174
52.91,38,55.596332
52.905,39,55.668996
52.9,40,55.716241
52.895,41,55.76083
52.91,38,55.796385
52.91,38,55.838485
52.91,38,55.885729
52.91,38,55.933006
52.91,38,55.988763
52.905,39,56.027935
52.91,38,56.059637
52.9,40,56.107054
52.905,39,56.138544
52.905,39,56.185752
52.91,38,56.217176
52.91,38,56.264478
52.91,38,56.318495
52.91,38,56.355184
52.91,38,56.402423
52.91,38,56.433906
52.91,38,56.48116
52.905,39,56.888701
52.91,38,56.935928
52.91,38,56.983394
52.91,38,57.023353
52.91,38,57.061977
52.91,38,57.111559
52.905,39,57.15256
52.91,38,57.194661
52.91,38,57.237547
52.91,38,57.284238
52.905,39,57.324338
52.91,38,57.365713
52.905,39,57.401473
52.9,40,57.445117
52.91,38,57.485873
52.905,39,57.533657
52.91,38,57.572708
52.91,38,57.615222
52.91,38,57.644275
52.91,38,57.702629
52.91,38,57.744534
52.91,38,57.802779
52.91,38,57.834158
52.91,38,57.891448
52.91,38,57.924184
52.905,39,57.987205
52.905,39,58.019115
52.895,41,58.407607
52.91,38,58.440658
52.91,38,58.488196
52.91,38,58.520087
52.91,38,58.567311
52.905,39,58.605049
52.91,38,58.646129
52.91,38,58.677971
52.91,38,58.732938
52.91,38,58.788569
52.9,40,58.836456
52.91,38,58.868222
52.91,38,58.884164
52.91,38,58.916076
52.91,38,58.967148
52.91,38,59.014038
52.91,38,59.051813
52.91,38,59.08368
52.91,38,59.130875
52.91,38,59.162513
52.91,38,59.209959
52.91,38,59.257198
52.91,38,59.288699
52.91,38,59.350882
52.905,39,59.391712
52.91,38,59.429561
52.91,38,59.777549
52.91,38,59.82245
52.91,38,59.897798
52.91,38,59.949069
52.91,38,60.01961
52.91,38,60.071418
52.91,38,60.118713
52.905,39,60.150201
52.91,38,60.209131
52.905,39,60.260566
52.91,38,60.309552
52.89,42,60.355605
52.91,38,60.40289
52.91,38,60.447695
52.91,38,60.497226
52.905,39,60.557037
52.91,38,60.628461
52.905,39,60.692094
52.91,38,60.750659
52.905,39,60.819377
52.91,38,60.891164
52.905,39,60.94356
52.9,40,60.992301
52.905,39,61.052755
52.91,38,61.109625
52.905,39,61.175664
52.91,38,61.236149
52.91,38,61.64527
52.91,38,61.701323
52.91,38,61.764964
52.91,38,61.830059
52.9,40,61.897576
52.9,40,61.968481
52.9,40,62.034981
52.91,38,62.09651
52.91,38,62.157301
52.905,39,62.224
52.91,38,62.289538
52.91,38,62.353345
52.91,38,62.416567
52.91,38,62.473776
52.905,39,62.542695
52.91,38,62.602755
52.905,39,62.660349
52.905,39,62.722499
52.91,38,62.768914
52.91,38,62.838772
52.91,38,62.912751
52.905,39,62.971932
52.91,38,63.027128
52.91,38,63.07907
52.91,38,63.129174
52.91,38,63.174173
52.905,39,63.561141
52.91,38,63.621813
52.91,38,63.683119
52.9,40,63.738629
52.91,38,63.772545
52.905,39,63.819778
52.91,38,63.867047
52.9,40,63.898538
52.91,38,63.977467
52.91,38,64.037103
52.905,39,64.088276
52.905,39,64.130938
52.91,38,64.168184
52.91,38,64.20583
52.91,38,64.250933
52.91,38,64.29002
52.91,38,64.327887
52.91,38,64.367757
52.91,38,64.406514
52.91,38,64.446397
52.89,42,64.487433
52.91,38,64.519494
52.905,39,64.555421
52.91,38,64.585499
52.91,38,64.618016
52.91,38,64.660657
52.91,38,64.700129
52.91,38,65.092893
52.91,38,65.14008
52.91,38,65.171649
52.91,38,65.220446
52.91,38,65.258323
52.91,38,65.290352
52.91,38,65.339095
52.91,38,65.372444
52.91,38,65.4208
52.91,38,65.467452
52.905,39,65.498978
52.91,38,65.546692
52.91,38,65.578196
52.905,39,65.625467
52.91,38,65.656946
52.91,38,65.708755
52.9,40,65.762736
52.91,38,65.813555
52.91,38,65.862751
52.91,38,65.918099
52.91,38,65.954955
52.91,38,66.00228
52.91,38,66.049527
52.91,38,66.10323
52.91,38,66.144771
52.91,38,66.176276
52.91,38,66.231056
52.91,38,66.607742
52.905,39,66.653323
52.91,38,66.693138
52.91,38,66.737489
52.91,38,66.774235
52.91,38,66.813725
52.91,38,66.862621
52.91,38,66.9311
52.91,38,66.993398
52.905,39,67.029871
52.91,38,67.05337
52.91,38,67.071362
52.895,41,67.12448
52.91,38,67.163385
52.905,39,67.212688
52.91,38,67.245935
52.91,38,67.30252
52.905,39,67.338186
52.91,38,67.385443
52.91,38,67.436993
52.91,38,67.4725
52.905,39,67.503976
52.91,38,67.551747
52.91,38,67.592144
52.91,38,67.632376
52.91,38,67.671066
52.91,38,67.70257
52.91,38,68.078165
52.905,39,68.128796
52.91,38,68.1655
52.91,38,68.214823
52.91,38,68.253774
52.905,39,68.290142
52.91,38,68.324508
52.91,38,68.358542
52.91,38,68.394603
52.91,38,68.427904
52.91,38,68.469837
52.91,38,68.526888
52.91,38,68.59483
52.91,38,68.65494
52.91,38,68.724682
52.905,39,68.773173
52.91,38,68.821482
52.91,38,68.865223
52.91,38,68.90451
52.91,38,68.961193
52.91,38,69.010721
52.91,38,69.040698
52.91,38,69.092264
52.91,38,69.130928
52.91,38,69.184114
52.91,38,69.216085
52.91,38,69.262968
52.905,39,69.624405
52.9,40,69.667413
52.895,41,69.711344
52.91,38,69.748406
52.905,39,69.789287
52.91,38,69.834285
52.91,38,69.858657
52.9,40,69.874464
52.91,38,69.89033
52.91,38,69.942164
52.905,39,69.979985
52.905,39,70.024151
52.905,39,70.071543
52.905,39,70.11865
52.9,40,70.150633
52.91,38,70.212845
52.91,38,70.257441
52.91,38,70.300869
52.91,38,70.343504
52.91,38,70.377058
52.9,40,70.41993
52.91,38,70.442743
52.91,38,70.489085
52.91,38,70.526342
52.91,38,70.581589
52.91,38,70.609547
52.91,38,70.947962
52.91,38,70.996356
52.91,38,71.058551
52.905,39,71.112362
52.91,38,71.172558
52.91,38,71.237376
52.91,38,71.276603
52.895,41,71.326569
52.905,39,71.364187
52.91,38,71.425272
52.91,38,71.476985
52.91,38,71.551306
52.91,38,71.605429
52.91,38,71.645591
52.91,38,71.687627
52.91,38,71.732712
52.91,38,71.780683
52.91,38,71.828744
52.91,38,71.877858
52.91,38,71.925064
52.91,38,71.973697
52.9,40,72.033948
52.91,38,72.08257
52.9,40,72.135317
52.91,38,72.180801
52.905,39,72.227655
52.91,38,72.280784
52.905,39,72.694308
52.91,38,72.742997
52.905,39,72.791372
52.905,39,72.843196
52.905,39,72.89264
52.9,40,72.978089
52.91,38,73.043842
52.91,38,73.10366
52.91,38,73.159185
52.91,38,73.215663
52.91,38,73.276483
52.91,38,73.326344
52.91,38,73.348851
52.905,39,73.369275
52.905,39,73.383556
52.91,38,73.399481
