#{"t_start": 1764688275.3842015, "env_id": "None"}
r,l,t
-147.90202,30000,42.671635
-147.9,30000,78.252877
-147.9,30000,120.376585
-147.9,30000,163.83974
-147.9,30000,205.106694
-147.9,30000,248.741133
-147.9,30000,290.804312
-147.9,30000,335.245005
-147.9,30000,381.463253
-147.9,30000,423.525003
