#{"t_start": 1764687834.7812252, "env_id": "None"}
r,l,t
52.61,98,243.353028
52.61,98,243.781516
52.61,98,243.876407
52.61,98,243.971632
52.61,98,244.066686
52.61,98,244.177535
52.61,98,244.272576
52.61,98,244.430092
52.61,98,244.571962
52.61,98,244.682887
52.61,98,244.810023
-35.404082,7500,257.256303
52.61,98,257.388847
52.605,99,257.553178
52.61,98,257.704609
52.61,98,257.823701
52.605,99,257.956439
52.61,98,258.151602
52.61,98,258.282499
52.61,98,258.407118
52.61,98,258.894341
52.61,98,259.034096
52.61,98,259.187413
52.61,98,259.304698
52.61,98,259.420346
52.61,98,259.557417
52.61,98,259.685574
52.61,98,259.784249
52.6,100,259.897064
52.61,98,259.99775
52.61,98,260.371572
52.61,98,260.476419
52.61,98,260.578462
52.61,98,260.742456
52.61,98,260.866064
52.61,98,260.993625
52.61,98,261.119726
52.61,98,261.25058
52.61,98,261.384774
52.61,98,261.447722
52.605,99,261.82114
52.61,98,261.950997
52.61,98,262.099759
52.61,98,262.271552
52.61,98,262.43884
52.61,98,262.607746
52.61,98,262.75911
52.61,98,262.905014
52.61,98,263.05464
52.61,98,263.192369
52.605,99,263.345796
52.61,98,263.817575
52.61,98,263.950804
52.61,98,264.103403
52.61,98,264.262303
52.61,98,264.404856
52.61,98,264.562188
52.61,98,264.719361
52.61,98,264.875836
52.61,98,265.017522
52.61,98,265.173071
52.61,98,265.71055
52.61,98,265.877264
52.61,98,266.012298
52.61,98,266.125501
52.61,98,266.274137
52.61,98,266.425713
52.61,98,266.550544
52.61,98,266.640596
52.61,98,266.724304
52.61,98,266.822907
52.61,98,266.932527
52.61,98,267.422568
52.61,98,267.570924
52.61,98,267.686288
52.61,98,267.787206
52.61,98,267.888018
52.61,98,267.986833
52.61,98,268.118387
52.61,98,268.222726
52.61,98,268.327284
52.61,98,268.430686
52.61,98,268.826149
52.61,98,268.944878
52.61,98,269.069343
52.61,98,269.176176
52.61,98,269.236575
52.61,98,269.285536
52.61,98,269.373194
52.61,98,269.525485
52.61,98,269.662767
52.605,99,269.766404
52.61,98,269.886498
52.61,98,270.16627
52.61,98,270.280535
52.605,99,270.397474
52.61,98,270.495967
52.61,98,270.666346
52.61,98,270.813621
52.61,98,270.964762
52.61,98,271.09861
52.61,98,271.260429
52.61,98,271.407464
52.61,98,271.841331
52.61,98,271.954761
52.61,98,272.116553
52.605,99,272.280381
52.6,100,272.421725
52.61,98,272.586849
52.61,98,272.721668
52.61,98,272.866033
52.61,98,273.017558
52.61,98,273.181338
52.605,99,273.314414
52.61,98,273.773542
52.61,98,273.879775
52.61,98,273.978866
52.605,99,274.10466
52.61,98,274.225843
52.61,98,274.347427
52.61,98,274.462553
52.61,98,274.615679
52.61,98,274.730381
52.61,98,274.85973
52.61,98,275.32104
52.605,99,275.384991
52.61,98,275.514987
52.61,98,275.62438
52.61,98,275.728683
52.605,99,275.863977
52.61,98,275.978985
52.61,98,276.077021
52.61,98,276.182504
52.6,100,276.290042
52.61,98,276.732783
52.605,99,276.846293
52.605,99,276.959282
52.605,99,277.049182
52.61,98,277.155049
52.605,99,277.308725
52.61,98,277.444848
52.61,98,277.549968
52.61,98,277.660635
52.61,98,277.775628
52.605,99,277.869184
52.61,98,278.421527
52.61,98,278.747045
52.61,98,278.915498
52.61,98,279.095051
52.61,98,279.21568
52.61,98,279.317593
52.61,98,279.464828
52.61,98,279.579832
52.61,98,279.679853
52.61,98,279.774251
52.605,99,280.229377
52.605,99,280.33607
52.61,98,280.479935
52.605,99,280.584841
52.61,98,280.698951
52.61,98,280.782071
52.605,99,280.821866
52.61,98,280.914841
52.61,98,281.023825
52.61,98,281.174994
52.61,98,281.294369
52.61,98,281.726856
52.605,99,281.853489
52.61,98,281.976859
52.61,98,282.123087
52.61,98,282.298927
52.61,98,282.413935
52.61,98,282.521061
52.61,98,282.623982
52.61,98,282.733069
52.61,98,282.848662
52.61,98,283.336038
52.61,98,283.492205
52.61,98,283.616069
52.61,98,283.687937
52.61,98,283.849539
52.61,98,284.011105
52.61,98,284.180125
52.61,98,284.344581
52.61,98,284.503117
52.61,98,284.64971
52.61,98,284.811368
52.61,98,285.381536
52.61,98,285.529578
52.61,98,285.692749
52.61,98,285.838586
52.61,98,285.976513
52.61,98,286.132768
52.61,98,286.281998
52.61,98,286.428849
52.61,98,286.578091
52.61,98,286.727059
52.61,98,287.206104
52.61,98,287.363172
52.61,98,287.526176
52.61,98,287.67974
52.61,98,287.733164
52.605,99,287.779958
52.61,98,287.827126
52.61,98,287.927622
52.61,98,288.081304
52.61,98,288.232803
52.61,98,288.710647
52.61,98,288.809105
52.61,98,288.908241
52.61,98,289.043377
52.61,98,289.151383
52.61,98,289.281316
52.61,98,289.419842
52.61,98,289.520537
52.61,98,289.655453
52.61,98,289.757888
52.61,98,289.805465
52.61,98,290.186756
52.61,98,290.292197
52.61,98,290.410488
52.61,98,290.555565
52.61,98,290.658725
52.61,98,290.77142
52.61,98,290.869285
52.61,98,290.993135
52.61,98,291.07542
52.61,98,291.136741
52.61,98,291.479737
52.61,98,291.609893
52.61,98,291.746891
52.61,98,291.848864
52.61,98,291.953506
52.61,98,292.053433
52.61,98,292.155455
52.61,98,292.252816
52.61,98,292.356447
52.61,98,292.455941
52.61,98,292.565837
52.61,98,292.991284
52.61,98,293.09067
52.61,98,293.198231
52.6,100,293.303517
52.61,98,293.404824
52.61,98,293.541407
52.61,98,293.703403
52.61,98,293.828191
52.61,98,293.935863
52.605,99,294.03972
52.605,99,294.453765
52.6,100,294.567792
52.61,98,294.693374
52.61,98,294.796192
52.6,100,294.895029
52.61,98,294.99329
52.61,98,295.094443
52.61,98,295.205071
52.61,98,295.386447
52.6,100,295.520144
52.61,98,295.618848
52.61,98,296.09284
52.61,98,296.195379
52.61,98,296.304614
52.61,98,296.40763
52.61,98,296.506474
52.605,99,296.605338
52.605,99,296.708945
52.61,98,296.837766
52.6,100,296.941641
52.61,98,297.041755
52.61,98,297.469338
52.61,98,297.576424
52.61,98,297.677394
52.61,98,297.77938
52.61,98,297.924251
52.605,99,298.025232
52.61,98,298.124349
52.61,98,298.22414
52.61,98,298.328061
52.61,98,298.426143
52.605,99,298.818996
52.61,98,298.932195
52.61,98,299.031022
52.61,98,299.136815
52.605,99,299.23882
52.61,98,299.342252
52.61,98,299.449243
52.61,98,299.552632
52.61,98,299.654974
52.61,98,299.75666
52.61,98,299.871251
52.61,98,300.143832
52.605,99,300.192828
52.6,100,300.23704
52.61,98,300.27948
52.61,98,300.352256
52.61,98,300.457512
52.61,98,300.578364
52.61,98,300.681372
52.61,98,300.790114
52.6,100,300.896548
52.61,98,301.365062
52.61,98,301.46544
52.61,98,301.560735
52.61,98,301.684422
52.61,98,301.797113
52.61,98,301.897543
52.61,98,302.041371
52.61,98,302.099335
52.61,98,302.145806
52.61,98,302.187935
52.61,98,302.231428
52.61,98,302.606026
52.61,98,302.702982
52.61,98,302.805928
52.61,98,302.904183
52.61,98,303.027768
52.61,98,303.132814
52.61,98,303.230788
52.61,98,303.339405
52.61,98,303.443935
-35.485714,7500,314.529311
-35.457143,7500,325.123251
52.61,98,325.233968
52.61,98,325.328803
52.61,98,325.423603
52.61,98,325.534255
-35.428571,7500,336.359789
52.61,98,336.470355
52.61,98,336.565524
52.61,98,336.708782
52.61,98,336.819929
52.61,98,336.914793
52.61,98,337.025393
52.61,98,337.120117
52.6,100,337.247489
52.61,98,337.658523
52.61,98,337.78578
52.605,99,337.912245
52.605,99,338.012372
52.605,99,338.117803
52.605,99,338.212624
52.605,99,338.323238
52.61,98,338.450137
52.61,98,338.545088
52.61,98,338.655662
52.605,99,339.131213
52.61,98,339.274194
-35.412245,7500,349.36434
52.605,99,349.476414
52.61,98,349.604232
52.61,98,349.731237
52.585,103,349.841814
52.61,98,349.936687
52.61,98,350.365281
52.605,99,350.476137
52.605,99,350.570982
52.6,100,350.682288
52.61,98,350.793863
52.61,98,350.921421
52.61,98,351.016223
52.605,99,351.111126
52.61,98,351.221845
52.61,98,351.317001
52.61,98,351.444387
52.6,100,351.843029
52.605,99,351.906548
52.61,98,352.017433
52.6,100,352.112536
52.61,98,352.223796
52.61,98,352.318615
52.61,98,352.455837
52.61,98,352.556033
52.605,99,352.656199
52.61,98,352.763006
52.605,99,353.158613
52.61,98,353.268071
52.61,98,353.378871
52.595,101,353.521139
52.61,98,353.616054
52.605,99,353.727126
52.605,99,353.870292
52.6,100,354.029947
52.61,98,354.157461
52.6,100,354.262836
52.605,99,354.775177
52.61,98,354.885814
52.61,98,354.980287
52.6,100,355.090941
52.61,98,355.185735
52.605,99,355.2965
52.605,99,355.407364
52.605,99,355.518464
52.6,100,355.614015
52.605,99,355.724664
52.61,98,355.882662
52.61,98,356.278526
52.61,98,356.373316
52.61,98,356.484008
52.605,99,356.595124
52.61,98,356.6901
52.61,98,356.800772
52.6,100,356.895671
52.61,98,357.006765
52.61,98,357.117776
52.605,99,357.212688
52.61,98,357.655852
52.61,98,357.750704
52.61,98,357.910167
52.605,99,358.020562
52.61,98,358.131241
52.61,98,358.226081
52.61,98,358.320822
52.61,98,358.43144
52.61,98,358.526213
52.61,98,358.668562
52.61,98,358.763403
52.605,99,359.176322
52.605,99,359.28586
52.61,98,359.381497
52.6,100,359.492062
52.6,100,359.602709
52.61,98,359.730347
52.61,98,359.825445
52.61,98,359.952882
52.61,98,360.016799
52.605,99,360.111162
52.605,99,360.524112
52.61,98,360.634739
52.61,98,360.746089
52.61,98,360.857011
52.61,98,360.984555
52.605,99,361.095245
52.605,99,361.205858
52.61,98,361.300642
52.61,98,361.411271
52.61,98,361.506097
52.605,99,361.984514
52.61,98,362.094204
52.61,98,362.142034
52.6,100,362.221501
52.61,98,362.332315
52.61,98,362.443059
52.61,98,362.538021
52.61,98,362.632916
52.61,98,362.727794
52.61,98,362.870277
52.61,98,362.965356
52.61,98,363.377576
52.61,98,363.488295
52.61,98,363.588746
52.61,98,363.689077
52.61,98,363.789464
52.61,98,363.900855
52.605,99,364.012085
52.61,98,364.139689
52.605,99,364.250882
52.61,98,364.345707
52.61,98,364.773388
52.61,98,364.895462
52.61,98,365.011935
52.61,98,365.122775
52.61,98,365.217807
52.61,98,365.377514
52.61,98,365.47247
52.61,98,365.583688
52.61,98,365.679062
52.61,98,365.790359
52.61,98,365.885942
52.61,98,366.363712
52.61,98,366.474467
52.61,98,366.569265
52.61,98,366.679862
51.67,286,366.964293
52.61,98,367.075879
52.61,98,367.199294
52.61,98,367.299393
52.6,100,367.616075
52.61,98,367.678525
52.61,98,367.726361
52.61,98,367.773922
52.61,98,367.821617
52.61,98,367.869682
52.61,98,367.932742
52.61,98,367.981142
52.61,98,368.047071
52.61,98,368.124837
52.61,98,368.252223
52.61,98,368.664006
52.61,98,368.774726
52.605,99,368.885327
52.61,98,368.98031
52.605,99,369.170988
52.61,98,369.282546
52.605,99,369.393246
52.61,98,369.488047
52.61,98,369.606254
52.61,98,369.709849
52.61,98,370.137177
52.6,100,370.267264
52.61,98,370.375569
52.61,98,370.486333
52.61,98,370.581627
52.61,98,370.692482
52.61,98,370.787282
52.61,98,370.929548
52.61,98,371.088965
52.61,98,371.252156
52.61,98,371.773701
52.61,98,371.884609
52.605,99,371.979442
52.61,98,372.13804
52.61,98,372.313897
52.61,98,372.457092
52.605,99,372.632492
52.6,100,372.775344
36.0,3420,378.6403
52.61,98,378.699643
38.2,2980,382.580918
52.61,98,382.691897
52.61,98,382.786846
52.61,98,382.897493
52.605,99,383.007644
52.61,98,383.102519
52.61,98,383.19731
52.61,98,383.308095
52.61,98,383.40294
52.61,98,383.518198
52.61,98,383.624728
52.605,99,384.020049
52.61,98,384.115063
52.61,98,384.257733
52.61,98,384.384277
52.605,99,384.479128
52.61,98,384.622074
-35.408163,7500,394.898298
52.61,98,395.056451
52.61,98,395.452188
52.61,98,395.500014
52.61,98,395.642648
52.61,98,395.833056
52.61,98,395.943841
52.61,98,396.038746
52.61,98,396.165671
52.61,98,396.276265
52.61,98,396.371096
52.61,98,396.481803
52.61,98,396.877355
52.61,98,396.988337
52.61,98,397.114909
52.61,98,397.22595
52.61,98,397.321127
52.61,98,397.431806
52.61,98,397.542673
52.605,99,397.637912
52.61,98,397.732821
52.61,98,397.827722
52.61,98,397.938345
52.61,98,398.350479
42.865,2047,401.215017
52.61,98,401.342663
52.61,98,401.453411
52.61,98,401.600761
52.61,98,401.700973
52.61,98,401.754147
52.61,98,401.817439
52.61,98,401.864842
52.605,99,401.912437
52.61,98,401.959828
52.61,98,402.356282
52.605,99,402.502485
52.61,98,402.594254
52.61,98,402.705812
52.61,98,402.803427
52.61,98,402.903753
52.61,98,403.004071
52.61,98,403.104137
52.61,98,403.228143
52.605,99,403.339016
52.61,98,403.766538
52.61,98,403.861365
52.61,98,403.974962
52.61,98,404.035717
52.61,98,404.130608
52.61,98,404.241519
52.61,98,404.336754
52.61,98,404.464312
52.61,98,404.575203
52.605,99,404.686171
52.6,100,404.781451
52.61,98,405.210515
52.6,100,405.336026
52.605,99,405.446773
52.61,98,405.557904
52.61,98,405.668734
52.61,98,405.763622
52.61,98,405.874166
52.61,98,405.969016
52.61,98,406.063792
52.61,98,406.19028
52.61,98,406.702165
52.61,98,406.840089
52.61,98,406.998478
52.61,98,407.156843
52.61,98,407.316879
52.61,98,407.489945
52.61,98,407.648317
52.61,98,407.807032
52.61,98,407.950047
52.61,98,408.119361
52.61,98,408.266901
52.61,98,408.774347
52.61,98,408.932608
52.61,98,409.075186
52.605,99,409.23408
52.61,98,409.393327
52.61,98,409.552128
52.61,98,409.72657
52.6,100,409.885235
52.61,98,410.043669
52.61,98,410.186061
52.61,98,410.646408
52.61,98,410.805693
52.61,98,410.936924
52.61,98,410.99954
52.61,98,411.114499
52.61,98,411.228575
52.61,98,411.336541
52.61,98,411.463406
52.61,98,411.574224
52.61,98,411.732565
52.61,98,411.890927
52.61,98,412.383209
52.61,98,412.531902
52.61,98,412.700326
52.61,98,412.859092
52.61,98,413.017633
52.61,98,413.159489
52.6,100,413.335184
52.61,98,413.493746
52.61,98,413.604985
52.61,98,413.700046
52.61,98,414.136198
52.61,98,414.238738
52.61,98,414.336687
52.61,98,414.476105
52.6,100,414.587001
52.605,99,414.697699
52.61,98,414.824514
52.61,98,414.93537
52.61,98,414.998685
52.61,98,415.062531
52.61,98,415.490961
52.605,99,415.57015
52.61,98,415.665497
52.61,98,415.760304
52.61,98,415.887098
52.61,98,415.99785
52.61,98,416.092702
52.61,98,416.219261
52.61,98,416.330246
52.61,98,416.42524
52.61,98,416.520029
52.61,98,416.963156
52.61,98,417.057974
52.61,98,417.168575
52.605,99,417.263306
52.61,98,417.358068
52.61,98,417.484774
52.61,98,417.612054
52.61,98,417.722729
52.61,98,417.81753
52.61,98,417.960269
52.61,98,418.355842
52.61,98,418.466429
52.61,98,418.561221
52.61,98,418.656036
52.61,98,418.766023
52.61,98,418.860753
52.61,98,419.003351
52.61,98,419.098132
52.61,98,419.192964
52.61,98,419.303751
52.61,98,419.398639
52.61,98,419.854278
52.61,98,419.954524
52.61,98,420.065692
52.61,98,420.17652
52.61,98,420.271329
52.61,98,420.382611
52.61,98,420.477535
52.61,98,420.572446
52.61,98,420.683285
52.61,98,420.778476
52.61,98,421.205804
52.61,98,421.333032
52.61,98,421.427964
52.61,98,421.522723
52.61,98,421.649731
52.605,99,421.76193
52.61,98,421.872804
52.61,98,421.967975
52.61,98,422.095172
51.99,222,422.664696
52.61,98,422.762813
52.61,98,422.871045
52.61,98,422.965984
52.61,98,423.076997
52.61,98,423.204051
52.61,98,423.29922
52.61,98,423.410137
52.61,98,423.505118
52.61,98,423.599934
52.61,98,423.727779
52.61,98,424.108498
52.61,98,424.237213
52.61,98,424.330341
52.61,98,424.425376
52.61,98,424.520435
52.61,98,424.631157
52.61,98,424.742068
52.61,98,424.852813
52.61,98,424.963578
52.61,98,425.106446
52.61,98,425.572756
52.605,99,425.673102
52.61,98,425.803883
52.61,98,425.914543
52.61,98,426.025219
52.61,98,426.120011
52.605,99,426.230772
52.61,98,426.3753
52.61,98,426.484275
52.61,98,426.579006
52.61,98,426.67632
52.61,98,427.085637
52.61,98,427.196531
52.61,98,427.287119
52.605,99,427.377659
52.61,98,427.479278
52.61,98,427.578262
52.61,98,427.67753
52.61,98,427.78703
52.61,98,427.930869
52.605,99,428.042181
52.61,98,428.551767
52.61,98,428.646591
52.61,98,428.757277
52.61,98,428.852105
52.61,98,428.962828
52.61,98,429.057559
52.61,98,429.152308
52.61,98,429.257409
52.61,98,429.358307
52.61,98,429.469089
52.61,98,429.655372
52.61,98,430.064886
52.61,98,430.112333
52.61,98,430.176074
52.61,98,430.223696
52.61,98,430.31874
52.61,98,430.429329
52.61,98,430.54005
52.61,98,430.682326
52.61,98,430.7869
52.61,98,430.887158
52.61,98,431.312089
52.61,98,431.422702
52.61,98,431.539605
52.61,98,431.617007
52.61,98,431.704996
52.61,98,431.789618
52.61,98,431.861897
52.61,98,431.940946
52.61,98,432.085026
52.605,99,432.179315
52.61,98,432.274213
52.61,98,432.669582
52.61,98,432.812116
52.61,98,432.892259
52.61,98,432.970204
52.61,98,433.080826
52.61,98,433.216713
52.61,98,433.280537
52.61,98,433.32816
52.61,98,433.392162
52.61,98,433.455852
52.61,98,433.89922
52.61,98,433.97865
52.61,98,434.121878
52.61,98,434.217814
52.605,99,434.312058
52.61,98,434.406983
52.61,98,434.497202
52.61,98,434.565021
52.61,98,434.675904
52.61,98,434.770814
52.61,98,435.161335
52.61,98,435.240525
52.61,98,435.351669
52.61,98,435.446943
52.61,98,435.542125
52.61,98,435.63761
52.61,98,435.765263
52.61,98,435.900419
52.61,98,436.019863
52.61,98,436.16431
52.61,98,436.212026
52.61,98,436.575778
52.605,99,436.670594
52.61,98,436.780978
52.61,98,436.907945
52.61,98,437.035581
52.61,98,437.147093
52.61,98,437.242184
52.61,98,437.321364
52.61,98,437.404034
52.61,98,437.526908
52.61,98,437.845097
52.6,100,437.892764
52.605,99,438.005782
52.6,100,438.114998
52.61,98,438.241973
52.61,98,438.352878
52.605,99,438.447894
52.61,98,438.542825
52.61,98,438.653721
52.595,101,438.764442
52.6,100,438.859361
52.61,98,439.287303
52.605,99,439.398225
52.61,98,439.493184
52.605,99,439.603924
52.61,98,439.714807
52.61,98,439.809642
52.61,98,439.920779
52.605,99,440.015722
52.6,100,440.142195
52.605,99,440.269644
