#{"t_start": 1764689935.0322652, "env_id": "None"}
r,l,t
50.66,488,28.939927
50.64,492,29.338877
50.59,502,29.579791
50.69,482,29.97719
50.73,474,30.200776
50.615,497,30.611018
50.735,473,30.838023
50.675,485,31.220907
50.94,432,31.429207
50.84,452,31.654155
50.795,461,32.035938
50.85,450,32.260742
50.86,448,32.626484
50.65,490,32.866208
50.805,459,33.269001
50.91,438,33.469221
50.91,438,33.8535
50.895,441,34.059805
50.875,445,34.284469
50.835,453,34.666939
50.94,432,34.873147
50.885,443,35.256076
50.9,440,35.479744
50.935,433,35.891667
50.94,432,36.115559
50.88,444,36.324729
25.395,5541,39.971189
50.91,438,40.175908
50.93,434,40.507592
50.975,425,40.71657
50.995,421,41.049214
50.91,438,41.269891
50.915,437,41.477561
50.945,431,41.817571
50.925,435,42.018092
50.915,437,42.379964
51.045,411,42.572921
51.045,411,42.792044
50.98,424,43.119999
51.03,414,43.34657
50.96,428,43.721079
50.94,432,43.921578
51.03,414,44.271667
51.005,419,44.476829
50.955,429,44.699792
50.955,429,45.045278
51.045,411,45.270864
51.0,420,45.637842
51.005,419,45.85361
50.97,426,46.074991
51.025,415,46.457097
51.04,412,46.679021
48.445,931,47.336782
51.09,402,47.565803
51.1,400,47.918734
51.04,412,48.132415
51.085,403,48.520867
51.095,401,48.750878
51.1,400,48.958102
51.105,399,49.32167
51.1,400,49.49813
51.09,402,49.850933
51.105,399,50.040309
51.11,398,50.215765
51.11,398,50.58451
51.1,400,50.7749
51.105,399,51.129469
51.11,398,51.330536
51.11,398,51.50691
51.11,398,51.85595
51.105,399,52.048426
51.105,399,52.384687
51.11,398,52.575375
51.11,398,52.767472
51.105,399,53.116028
51.11,398,53.30951
51.1,400,53.501686
51.105,399,53.850546
51.105,399,54.033927
51.105,399,54.376729
51.105,399,54.553323
51.1,400,54.746154
51.11,398,55.095558
51.11,398,55.272612
51.1,400,55.624166
51.11,398,55.817273
51.11,398,56.008574
51.095,401,56.358747
51.105,399,56.538569
51.105,399,56.884285
51.1,400,57.076182
51.1,400,57.252604
51.105,399,57.61832
51.11,398,57.810057
51.105,399,57.98614
51.11,398,58.335268
51.095,401,58.526195
51.08,404,58.877147
51.105,399,59.053499
51.095,401,59.245293
51.095,401,59.595723
51.1,400,59.789224
51.095,401,60.156653
51.105,399,60.347134
51.11,398,60.545781
51.105,399,60.87206
51.09,402,61.064525
51.1,400,61.414458
51.095,401,61.606575
51.11,398,61.799691
51.1,400,62.148
51.11,398,62.327021
51.11,398,62.678778
51.11,398,62.870788
51.11,398,63.061459
51.11,398,63.3953
51.1,400,63.587481
51.105,399,63.778317
51.105,399,64.129166
51.095,401,64.305403
51.11,398,64.65545
51.11,398,64.831368
51.105,399,65.054315
51.11,398,65.404294
51.11,398,65.58005
51.11,398,65.943002
51.11,398,66.119167
51.11,398,66.311944
51.11,398,66.663393
51.11,398,66.855663
51.11,398,67.187851
51.11,398,67.38091
51.105,399,67.557042
51.11,398,67.907135
51.11,398,68.098528
51.1,400,68.275013
51.11,398,68.635433
51.1,400,68.831619
51.11,398,69.183225
51.11,398,69.380449
51.11,398,69.570415
51.105,399,69.922117
51.11,398,70.109439
51.11,398,70.441246
51.11,398,70.631892
51.11,398,70.826872
51.1,400,71.187572
51.11,398,71.396299
51.11,398,71.798099
51.11,398,71.989364
51.11,398,72.182451
51.11,398,72.533921
46.46,1328,73.337909
51.11,398,73.527096
51.11,398,73.874444
51.105,399,74.063386
51.11,398,74.385628
46.725,1275,75.14309
51.11,398,75.342407
51.11,398,75.669604
51.11,398,75.871954
51.11,398,76.067422
51.11,398,76.44222
51.11,398,76.652018
51.11,398,76.969415
51.11,398,77.171281
51.105,399,77.402862
51.11,398,77.75067
49.295,761,78.116189
51.11,398,78.447802
51.11,398,78.650167
51.11,398,78.995692
51.11,398,79.209689
51.105,399,79.417194
51.11,398,79.756482
51.11,398,79.969659
51.11,398,80.312063
51.11,398,80.50411
51.1,400,80.724964
51.11,398,81.057579
51.11,398,81.280654
51.11,398,81.459688
51.11,398,81.776981
51.105,399,81.987833
51.11,398,82.304173
51.11,398,82.481288
51.11,398,82.68886
51.11,398,83.003962
51.11,398,83.197911
51.11,398,83.516073
51.11,398,83.727128
51.11,398,83.931756
51.11,398,84.244652
51.11,398,84.452557
51.11,398,84.787237
51.11,398,84.974132
51.11,398,85.186368
51.11,398,85.528292
51.11,398,85.732085
51.11,398,85.923236
51.11,398,86.253882
51.11,398,86.454488
51.11,398,86.795157
51.11,398,86.999388
51.11,398,87.193622
51.11,398,87.517216
51.11,398,87.708692
51.11,398,88.031511
51.11,398,88.23574
51.11,398,88.428525
51.11,398,88.745369
51.11,398,88.937508
51.11,398,89.25903
51.11,398,89.458542
51.11,398,89.665867
51.11,398,89.976082
51.11,398,90.167606
51.11,398,90.360094
51.11,398,90.686051
51.105,399,90.868955
51.11,398,91.204673
51.11,398,91.380507
51.11,398,91.578292
51.11,398,91.903034
51.11,398,92.09528
51.11,398,92.409599
51.11,398,92.612805
51.11,398,92.811946
51.11,398,93.137858
51.11,398,93.331562
51.11,398,93.653817
51.11,398,93.84329
51.11,398,94.053611
51.11,398,94.375635
51.11,398,94.562261
51.11,398,94.758041
51.11,398,95.073271
51.11,398,95.297458
51.11,398,95.607696
51.11,398,95.828081
51.11,398,96.028294
51.11,398,96.399137
51.11,398,96.605885
51.11,398,96.952491
51.11,398,97.167391
51.11,398,97.372349
51.11,398,97.691739
51.11,398,97.885639
51.11,398,98.213139
51.11,398,98.406117
51.11,398,98.598061
51.11,398,98.928306
51.11,398,99.119209
51.11,398,99.311066
51.11,398,99.629362
51.11,398,99.821986
51.11,398,100.142548
51.11,398,100.33435
51.11,398,100.509512
51.11,398,100.842986
51.11,398,101.019892
51.11,398,101.356059
51.11,398,101.532557
51.11,398,101.72507
51.11,398,102.04321
51.11,398,102.234374
51.11,398,102.568734
51.11,398,102.744551
51.11,398,102.937712
51.11,398,103.270502
51.11,398,103.461183
51.11,398,103.668271
51.11,398,104.000493
51.11,398,104.192746
51.11,398,104.526474
51.11,398,104.718966
51.11,398,104.913499
51.11,398,105.241106
51.11,398,105.447408
51.11,398,105.803993
51.11,398,106.014481
51.11,398,106.214886
51.11,398,106.529167
51.11,398,106.734321
51.11,398,107.0437
51.11,398,107.247027
51.11,398,107.436819
51.11,398,107.753311
51.11,398,107.964295
51.11,398,108.180929
51.11,398,108.512442
51.11,398,108.722487
51.11,398,109.053852
51.11,398,109.26036
51.11,398,109.465178
51.11,398,109.796564
51.11,398,110.004593
51.11,398,110.351397
51.11,398,110.584044
51.11,398,110.791678
51.11,398,111.128419
51.11,398,111.33144
51.11,398,111.723416
51.11,398,111.902615
51.105,399,112.092751
51.11,398,112.444818
51.11,398,112.649242
51.11,398,112.852669
51.11,398,113.195409
51.11,398,113.426059
51.11,398,113.771612
51.11,398,113.99431
51.11,398,114.200402
51.11,398,114.550067
51.11,398,114.772576
51.11,398,115.120755
51.11,398,115.345716
51.11,398,115.555607
51.11,398,115.902713
51.11,398,116.102977
51.11,398,116.452788
51.11,398,116.674129
51.11,398,116.863286
51.11,398,117.227794
51.11,398,117.403495
51.11,398,117.59352
51.11,398,117.958144
51.11,398,118.165329
51.11,398,118.515451
51.11,398,118.739687
51.11,398,118.947086
51.11,398,119.282624
51.11,398,119.489007
51.11,398,119.855953
51.11,398,120.06262
51.11,398,120.269469
51.11,398,120.604123
51.11,398,120.826931
51.11,398,121.177397
51.11,398,121.399867
51.11,398,121.605939
51.11,398,121.956261
51.11,398,122.179744
51.11,398,122.371247
51.11,398,122.722188
51.1,400,122.928904
51.11,398,123.277919
51.11,398,123.485651
51.11,398,123.692138
51.11,398,124.02793
51.11,398,124.234658
51.11,398,124.584972
51.11,398,124.791575
51.11,398,124.99791
51.11,398,125.331868
51.11,398,125.505866
51.11,398,125.69588
51.11,398,126.053124
51.11,398,126.237469
51.11,398,126.598047
51.11,398,126.788046
51.11,398,126.993799
51.11,398,127.342929
51.11,398,127.532692
51.11,398,127.881828
51.11,398,128.071477
51.11,398,128.245534
51.11,398,128.59411
51.11,398,128.784103
51.11,398,129.132265
51.11,398,129.322159
51.11,398,129.512066
51.11,398,129.861552
51.11,398,130.035111
51.11,398,130.240597
51.11,398,130.573101
51.11,398,130.764391
51.11,398,131.127979
51.11,398,131.334297
51.11,398,131.540948
51.11,398,131.892242
51.11,398,132.099319
51.11,398,132.434349
51.11,398,132.657386
51.11,398,132.869144
51.11,398,133.214736
51.11,398,133.422074
51.11,398,133.790337
51.11,398,134.015406
51.11,398,134.234497
51.11,398,134.584313
51.11,398,134.776153
51.11,398,134.998655
51.11,398,135.349094
51.11,398,135.538873
51.11,398,135.950402
51.11,398,136.187848
51.11,398,136.393983
51.11,398,136.743844
51.11,398,136.95098
51.11,398,137.300662
51.11,398,137.50642
51.11,398,137.696679
51.11,398,138.02973
51.11,398,138.23545
51.11,398,138.575327
51.11,398,138.774816
51.11,398,138.964203
51.105,399,139.312487
51.11,398,139.519672
51.11,398,139.710987
51.11,398,140.062994
51.11,398,140.288676
51.11,398,140.637712
51.11,398,140.845361
51.11,398,141.067834
51.11,398,141.402956
51.11,398,141.610485
51.11,398,141.961637
51.11,398,142.168019
51.11,398,142.358027
51.11,398,142.706013
51.11,398,142.895984
51.11,398,143.228206
51.11,398,143.417274
51.11,398,143.622843
51.11,398,143.93867
51.11,398,144.145115
51.11,398,144.334762
51.11,398,144.729127
51.11,398,144.9341
51.11,398,145.280288
51.11,398,145.504084
51.11,398,145.700363
51.11,398,146.047021
51.11,398,146.245659
51.11,398,146.594957
51.11,398,146.79958
51.11,398,147.028126
51.11,398,147.395839
51.11,398,147.604199
51.11,398,147.953571
51.11,398,148.161469
51.11,398,148.353177
51.11,398,148.69577
51.11,398,148.89509
51.11,398,149.1179
51.11,398,149.468347
51.11,398,149.676303
51.11,398,150.026882
51.11,398,150.234033
51.11,398,150.442024
51.11,398,150.793066
51.11,398,151.015406
51.11,398,151.365334
51.11,398,151.571643
51.11,398,151.795223
51.11,398,152.156069
51.11,398,152.370123
51.11,398,152.751613
51.11,398,152.958511
51.11,398,153.150221
51.11,398,153.5215
51.11,398,153.739393
51.11,398,153.962522
51.11,398,154.313482
51.11,398,154.520344
51.11,398,154.871052
51.11,398,155.094372
51.11,398,155.300617
51.11,398,155.652281
51.11,398,155.860776
51.11,398,156.212106
51.11,398,156.434063
51.11,398,156.673471
51.11,398,157.040767
51.11,398,157.247344
51.11,398,157.608793
51.11,398,157.804709
51.11,398,158.012043
51.11,398,158.362514
51.11,398,158.58566
51.11,398,158.776754
51.11,398,159.132738
51.11,398,159.334878
51.11,398,159.70084
51.11,398,159.907609
51.11,398,160.09853
51.11,398,160.466079
51.11,398,160.67302
51.11,398,160.992994
51.11,398,161.184249
51.11,398,161.40688
51.11,398,161.743095
51.11,398,161.950464
51.11,398,162.285717
51.11,398,162.477737
51.11,398,162.685135
51.11,398,163.059881
51.11,398,163.259028
51.11,398,163.481447
51.11,398,163.833063
51.11,398,164.055486
51.11,398,164.406044
51.11,398,164.612962
51.11,398,164.836542
51.11,398,165.186183
51.11,398,165.377907
51.11,398,165.729276
51.11,398,165.952442
51.11,398,166.1594
51.11,398,166.510981
51.11,398,166.733452
51.11,398,167.084059
51.11,398,167.291406
51.11,398,167.513874
51.11,398,167.86452
51.11,398,168.05669
51.11,398,168.279639
51.11,398,168.630007
51.11,398,168.837315
51.11,398,169.204384
51.11,398,169.39566
51.11,398,169.60258
51.11,398,169.968605
51.11,398,170.190856
51.11,398,170.542366
51.11,398,170.748859
51.11,398,170.957724
51.11,398,171.291727
51.11,398,171.514441
51.11,398,171.866688
51.11,398,172.087182
51.11,398,172.294256
51.11,398,172.643029
51.11,398,172.869806
51.11,398,173.057959
51.11,398,173.423988
51.11,398,173.630642
51.11,398,173.981335
51.11,398,174.188234
51.11,398,174.379794
51.11,398,174.731589
51.11,398,174.922268
51.11,398,175.288566
51.11,398,175.495604
51.11,398,175.703177
51.11,398,176.039037
51.11,398,176.246689
51.11,398,176.61072
51.11,398,176.800689
51.11,398,176.980279
51.11,398,177.307876
51.11,398,177.529842
51.11,398,177.719695
51.11,398,178.061555
51.11,398,178.241771
51.11,398,178.574177
51.11,398,178.779668
51.11,398,178.969491
51.11,398,179.314345
51.11,398,179.540329
51.11,398,179.897209
51.11,398,180.100147
51.11,398,180.305405
51.11,398,180.635785
51.11,398,180.853194
51.11,398,181.189165
51.11,398,181.408477
51.11,398,181.625305
51.11,398,181.975393
51.11,398,182.190961
51.11,398,182.401398
51.11,398,182.765343
51.11,398,182.988798
51.11,398,183.334982
51.11,398,183.527417
51.11,398,183.738172
51.11,398,184.071775
51.11,398,184.280743
51.11,398,184.630604
51.11,398,184.838351
51.11,398,185.079079
51.11,398,185.442572
51.11,398,185.638372
51.11,398,185.987861
51.11,398,186.197244
51.11,398,186.418175
51.11,398,186.780842
51.11,398,186.975581
51.11,398,187.186519
51.11,398,187.546141
51.11,398,187.744761
51.11,398,188.071274
51.11,398,188.282234
51.11,398,188.486048
51.11,398,188.821448
51.11,398,189.017256
51.11,398,189.375524
51.11,398,189.589887
51.11,398,189.804026
51.11,398,190.146958
51.11,398,190.356462
51.11,398,190.702411
51.11,398,190.912351
51.11,398,191.120956
51.11,398,191.451938
51.11,398,191.685201
51.11,398,191.883284
51.11,398,192.233886
51.11,398,192.458015
51.11,398,192.79168
51.11,398,193.015735
51.11,398,193.223575
51.11,398,193.572403
51.11,398,193.78043
51.11,398,194.159057
51.11,398,194.382433
51.11,398,194.594509
51.11,398,194.944267
51.11,398,195.162499
51.11,398,195.357378
